,model,comment,sentiment,sex
2551,iPhone 12,all_screen OLED display use krse iphone 12 e,1,0
2552,iPhone 12,iphone 12 er display all_screen OLED display,1,0
2553,iPhone 12,HDR display ase iphone 12 e?,1,0
2554,iPhone 12,iphone 12 er hdr display valo,1,1
2555,iPhone 12,display use kore aram pacchi iphone 12 er,1,1
2556,iPhone 12,eto valo ekta comfortable display iphone12 er bolar moto na,1,0
2557,iPhone 12,True Tone ase iphone 12 e,1,0
2558,iPhone 12,Haptic Touch feature ase iphone 12 e,1,0
2559,iPhone 12,"2,000,000:1 contrast ratio ase iphone 12 e",1,1
2560,iPhone 12,625 nits max brightness dise iphone 12 e,1,1
2561,iPhone 12,iphone 12 er 625 nits max brightness,1,1
2562,iPhone 12,Fingerprint-resistant oleophobic coating dise iphone 12 e,1,0
2563,iPhone 12,iphone 12 e Fingerprint-resistant oleophobic coating dise,1,1
2564,iPhone 12,iphone 12 Support for display of multiple languages,1,1
2565,iPhone 12,Support for display of multiple languages in iphone 12,1,0
2566,iPhone 12,IEC standard 60529 iphone 12,1,1
2567,iPhone 12,A14 Bionic chip ase iphone 12 e,1,0
2568,iPhone 12,iphone 12 er chipset to onek valo,1,1
2569,iPhone 12,iphone 12 e A14 Bionic chip use korse,1,0
2570,iPhone 12,6-core CPU ase iphone 12 e,1,0
2571,iPhone 12,iphone 12 e valo cpu use krse?,1,0
2572,iPhone 12,iphone 12 e 6-core CPU use krsee,1,1
2573,iPhone 12,gpu kimn iphone 12 er,1,1
2574,iPhone 12,iphoen 12 e valo gpu use krse,1,0
2575,iPhone 12,4-core GPU use krse iphone 12 e,1,0
2576,iPhone 12,16-core Neural Engine ase iphone 12 e,1,1
2577,iPhone 12,Dual 12MP camera system iphone 12?,1,1
2578,iPhone 12,Wide: ?/1.6 aperture iphone 12,1,1
2579,iPhone 12,Ultra Wide: ?/2.4 aperture and 120? field of view ase iphone 12 e,1,0
2580,iPhone 12,2x optical zoom out dise iphone 12 e,1,0
2581,iPhone 12,Digital zoom up to 5x ase iphone 12 e,1,0
2582,iPhone 12,iphone 12 e Portrait mode with advanced bokeh and Depth Control ase,1,1
2583,iPhone 12,iphone 12 er Portrait Lighting with six effects,1,0
2584,iPhone 12,Optical image stabilization ase iphone 12 e,1,0
2585,iPhone 12,Seven_element lens ase iphoen 12 e,1,0
2586,iPhone 12,iphone 12 e Seven_element lens ase,1,0
2587,iPhone 12,five_element lens (Ultra Wide) lens ase iphone 12 e,1,0
2588,iPhone 12,iphone 12 e five_element lens (Ultra Wide),1,0
2589,iPhone 12,True Tone flash with Slow Sync ase iphone 12 e,1,0
2590,iPhone 12,iphone 12 e True Tone flash with Slow Sync ase,1,0
2591,iPhone 12,iphone 12 die Panorama (up to 63MP) kora jay,1,0
2592,iPhone 12,Sapphire crystal lens cover ase iphone 12 er,1,1
2593,iPhone 12,100% Focus Pixels (Wide) ase iphoen 12 e,1,1
2594,iPhone 12,Night mode ase iphone 12 e,1,1
2595,iPhone 12,iphone 12 e Night mode valo,1,1
2596,iPhone 12,Deep Fusion ase iphone 12 e,1,0
2597,iPhone 12,east or west iphone 12 is the best,1,1
2598,iPhone 12,jei phone e nen vai iphone 12 er sathe tulona hbe na,1,1
2599,iPhone 12,iphone 12 e sob kisu best,1,0
2600,iPhone 12,iphone 12 er kono drawback nai,1,1
2601,iPhone 12,ekdom perfect ekta phone hocche iphone 12,1,1
2602,iPhone 12,chok bondho koe kine felen iphone 12,1,0
2603,iPhone 12,eto valo valo sob feature iphone 12 ei ase,1,0
2604,iPhone 12,iphone 12 chara r kno phn eto valo na,1,1
2605,iPhone 12,sudu sudu tk nosto na koira iphoen 12 kinen,1,0
2606,iPhone 12,iphone 12 super,1,0
2607,iPhone 12,khubi valo ekta phone iphone 12,1,0
2608,iPhone 12,amar iphone 12 nie kono complain nai,1,0
2609,iPhone 12,iphone 12 to purai perfect,1,1
2610,iPhone 12,eto joss iphone 12,1,1
2611,iPhone 12,ami kidney beche iphone 12 kinbo,1,1
2612,iPhone 12,keu amake ekta iphone 12 gift koren,1,1
2613,iPhone 12,je amake ekta iphone 12 gift korbe ami take bie krbo,1,0
2614,iPhone 12,ajk amar ekta borolok bf thakle iphone 12 gift krto,1,0
2615,iPhone 12,bf nai to ki hoise kidney to ase setadie iphone 12 kinbo,1,0
2616,iPhone 12,iphone 12 amr dream phone,1,0
2617,iPhone 12,iphone 12 eto joss kn,1,0
2618,iPhone 12,please keu amake ekta iphone 12 den,1,1
2619,iPhone 12,keu ki dibe iphone 12,1,1
2620,iPhone 12,amar ekta iphone 12 lagbe,1,1
2621,iPhone 12,amar ekta iphone 12 lagbei lagbe,1,1
2622,iPhone 12,keu iphone 12 die propose koren,1,1
2623,iPhone 12,amar ekta iphone 12 khubi dorkar,1,0
2624,iPhone 12,je amake ekta iphone 12 dibe ami take valobashbo,1,1
2625,iPhone 12,amar bie te iphone 12 gift chai,1,0
2626,iPhone 12,amar birthday te iphone 12 gift chai,1,1
2627,iPhone 12,iphone 12 ki vailable ase stock e?,1,0
2628,iPhone 12,iphone 12 kobe restock krben abar,1,1
2629,iPhone 12,apander iphone 12 paoa jayna kn amr lagbe,1,1
2630,iPhone 12,Smart HDR 3 ase iphone 12 e,1,0
2631,iPhone 12,Wide color capture for photos and Live Photos ase iphone 12 e,1,0
2632,iPhone 12,Lens correction (Ultra Wide) ase iphone 12 e,1,0
2633,iPhone 12,iphone 12 e Lens correction (Ultra Wide) ase?,1,1
2634,iPhone 12,Advanced red_eye correction use kora hoise iphone 12 e,1,1
2635,iPhone 12,iphone 12 e Advanced red_eye correction ase?,1,0
2636,iPhone 12,Auto image stabilization ase iphone 12 e,1,1
2637,iPhone 12,iphone 12 e Auto image stabilization ase,1,1
2638,iPhone 12,Burst mode available iphone 12 e,1,1
2639,iPhone 12,Photo geotagging kora jay iphone 12 die,1,1
2640,iPhone 12,Image formats captured: HEIF and JPEG ase iphone 12 e,1,0
2641,iPhone 12,12MP camera ase iphone 12 e,1,0
2642,iPhone 12,Portrait mode with advanced bokeh and Depth Control ase iphone 12 e,1,1
2643,iPhone 12,iphone 12 e Portrait mode with advanced bokeh and Depth Control ase,1,0
2644,iPhone 12,HDR video recording with Dolby Vision up to 4K at 30 fps kora jay iphone 12 die,1,0
2645,iPhone 12,"4K video recording at 24 fps, 25 fps, 30 fps, or 60 fps kora jay iphone 12 die",1,1
2646,iPhone 12,Time_lapse video with stabilization kora jay iphoen 12 die,1,1
2647,iPhone 12,Night mode Time_lapse ase iphone 12 e,1,0
2648,iPhone 12,"Cinematic video stabilization (4K, 1080p, and 720p) kora jay iphone 12 die",1,0
2649,iPhone 12,Wide color capture for photos and Live Photo ase iphone 12 e,1,0
2650,iPhone 12,Retina Flash available iphone 12 er,1,1
2651,iPhone 12,Auto image stabilizatio kora jay iphone 12 die,1,1
2652,iPhone 12,Enabled by TrueDepth camera for facial recognition face id ase iphone 12 e,1,1
2653,iPhone 12,apple pay er subidha ase iphone 12 e,1,0
2654,Poco x3,poco x3 kom dame valo phone,1,1
2655,Poco x3,poco x3 gf k gift krbo valo phone,1,1
2656,Poco x3,poco x3 camera valo,1,0
2657,Poco x3,poco x3 er batter valo vai,1,1
2658,Poco x3,vai poco x3 kinen,1,0
2659,Poco x3,best budget phone poco x3?,1,0
2660,Poco x3,poco x3 kinmu ajke valo phone sunsi tai,1,0
2661,Poco x3,poco x3 NFC support kore naki?,1,0
2662,Poco x3,poco x3 valo phone,1,0
2663,Poco x3,"poco x3 fast charge hoy, 30 min e full charge",1,1
2664,Poco x3,poco x3 sundor user interface,1,1
2665,Poco x3,poco x3 google apps beshi,1,0
2666,Poco x3,poco x3 gf k gift dibo,1,0
2667,Poco x3,poco x3 ram onek fast,1,1
2668,Poco x3,valo ram er phone chaile poco x3 nen,1,0
2669,Poco x3,poco x3 er ram komdamer moddhe best,1,0
2670,Poco x3,"rasel vai poco x3 nen, best budget phone",1,0
2671,Poco x3,poco x3 kinen ram valo,1,0
2672,Poco x3,poco x3 er raam onek beshi fast onno phone er cheye,1,0
2673,Poco x3,poco x3 er ram barano o jay,1,1
2674,Poco x3,"15 GB porjnto barano jay ram poco x3 e, valo phone",1,0
2675,Poco x3,bestgaming phone poco x3,1,1
2676,Poco x3,pubg khelar jonne best phone poco x3,1,0
2677,Poco x3,jekno game khela jay poco x3 die,1,1
2678,Poco x3,ami saradin pubg kheli poco x3 die,1,1
2679,Poco x3,game khelar jonne nite chaile valo phone hobe poco x3,1,1
2680,Poco x3,ami game khelar jonne poco x3 kinsi,1,0
2681,Poco x3,cod o khela jay poco x3 die,1,1
2682,Poco x3,lagging cahra game khelar mto phone hoilo poco x3,1,1
2683,Poco x3,vai poco x3 nen lagging chara game khela jay,1,0
2684,Poco x3,"poco x3 die pubg, cod sob khelte parben",1,1
2685,Poco x3,game khelar somoy poco x3 lag deyna,1,1
2686,Poco x3,asphalt 9 kheli realme8 die kno lag deinai kokhono,1,1
2687,Poco x3,poco x3 game khealr somoy gorom hoyna,1,0
2688,Poco x3,"na vai ekom damer modde best pgone poco x3, kono somossa nai",1,0
2689,Poco x3,poco x3 dai saradin game kheli phone gorom hoyna,1,1
2690,Poco x3,ajkei pubg khelar jonne poco x3 kinlam sbai bollo etai valo hbe,1,1
2691,Poco x3,"ji vai ami gamer, saradin game kheli eijnnei poco x3 nisi",1,0
2692,Poco x3,samne turnament ase cod er tai poco x3 kinlam,1,1
2693,Poco x3,poco x3 er batter backup valoi,1,1
2694,Poco x3,vai ami use krsi ipoco x3 best gaming er jonne,1,1
2695,Poco x3,poco x3 nen valo service dicche,1,0
2696,Poco x3,poco x3 ekta jinis vai akdom elite class,1,0
2697,Poco x3,poco x3 er scrren onk joss,1,0
2698,Poco x3,poco x3 er display to valoi,1,1
2699,Poco x3,poco x3 nibo screen ta sundor,1,1
2700,Poco x3,1000 nits brightness poco x3 er etai nea best option,1,1
2701,Poco x3,apanr bydget er moddhe poco x3 best option,1,0
2702,Poco x3,ha vai britghness joss poco x3 er?,1,0
2703,Poco x3,vai amr poco x3 er display ta onek joss lagse,1,0
2704,Poco x3,fingerprint sensor ase poco x3 e,1,1
2705,Poco x3,poco x3 er fingerprint sensor ta valoi fast,1,0
2706,Poco x3,ji vai poco x3 er sensor thikmtoi kaj kre,1,1
2707,Poco x3,na vai fingerprint sensor e kno fault nai poco x3 er,1,1
2708,Poco x3,poco x3 er fingerprint sensor onk fast,1,1
2709,Poco x3,gamer der jonen best budget phone poco x3,1,0
2710,Poco x3,ji vai apni gamer hoile r jodi game khealr jonen kinte chan taile obossoi poco x3 nen,1,1
2711,Poco x3,best budget phone poco x3 for gamers,1,1
2712,Poco x3,poco x3 er sob feature paben vai,1,1
2713,Poco x3,eker vitor sob hoilo poco x3,1,0
2714,Poco x3,poco x3 e ja ja lagbe apnar sob e paben,1,1
2715,Poco x3,emn kisu nai jeda poco x3 e nai,1,0
2716,Poco x3,vai poco x3 kinen,1,1
2717,Poco x3,poco x3 er price koto?,1,1
2718,Poco x3,poco x3 available ase ekhn?,1,1
2719,Poco x3,vai ekta poco x3 nibo inbox e reply den,1,1
2720,Poco x3,ekta poco x3 ordeer disila mekhono painai?,1,0
2721,Poco x3,price ki fixed poco x3 er ??,1,1
2722,Poco x3,price ta ektu koman duita nibo poco x3,1,1
2723,Poco x3,poco x3 ki ekhn stock e ase?,1,1
2724,Poco x3,ak jodi ekta gf thakto poco x3 gift paitam,1,1
2725,Poco x3,keu amake ekta poco x3 gift den,1,1
2726,Poco x3,ajke ekta poco x3 nai bole pubg khelte parina,1,0
2727,Poco x3,tk jomacchi ekta poco x3 kinbo,1,0
2728,Poco x3,poco x3 official ta koi pawa jabe?,1,0
2729,Poco x3,ekhone poco x3 er hype beshi,1,0
2730,Poco x3,dost poco x3 ne valo hobe,1,0
2731,Poco x3,poco x3 sell korben keu?,1,0
2732,Poco x3,poco x3 is better then redmi 9,1,1
2733,Poco x3,poco x3 is better market e ekhn,1,0
2734,Poco x3,poco x3 e valo hobe redmi 9 theke?,1,1
2735,Poco x3,market e ekhn reakme 8 valo chole,1,0
2736,Poco x3,vai dokan ghure dekhen poco x3 chole sob jaygai,1,0
2737,Poco x3,poco x3 kinsi ekta valoi service dicche,1,1
2738,Poco x3,amr phone er performance khubi valo poco x3,1,1
2739,Poco x3,poco x3 nia revie den vai,1,0
2740,Poco x3,vai review chai poco x3 er,1,0
2741,Poco x3,keu ki bolte parben poco x3 er battery performanc kemon,1,0
2742,Poco x3,tk nosto korte na cahile poco x3 nen,1,0
2743,Poco x3,poco x3 kinsi amr tk ushul,1,1
2744,Poco x3,poco x3 onek fast charge hoy ami kinlam ak month age,1,0
2745,Poco x3,ai tk e realme8 nia nen vai same jinis paben aro valo,1,0
2746,Poco x3,vai budget rektu bariay poco x3 nen valo hbe,1,1
2747,Poco x3,keu amke ektu bole poco x3 nea thik hbe ki na,1,1
2748,Poco x3,poco x3 er amoled screen vai nen,1,1
2749,Poco x3,ekta valo amoled screen er jonne poco x3 nisi,1,0
2750,Poco x3,amoled scrren ase poco x3 er eijnne nisi,1,1
2751,Poco x3,poco x3 er scrren ta pura makkhon vai,1,0
2752,Poco x3,smule user hoile poco x3 nen,1,1
2753,Poco x3,ji vai amio smule user aijnnei poco x3 nisi,1,1
2754,Poco x3,poco x3 smule user der jonne best,1,1
2755,Poco x3,dost tui to smule use kris taile poco x3 ne best hobe,1,1
2756,Poco x3,poco x3 e smule user der jonen onek benefit ase?,1,1
2757,Poco x3,sunsi je poco x3 naki smule user der jnen best,1,0
2758,Poco x3,jara gan jay oder jnne poco x3 best,1,0
2759,Poco x3,apni to singer poco x3 nen,1,0
2760,Poco x3,ha gan gawar jonne poco x3 best,1,0
2761,Poco x3,poco x3 e ear monitoring ase,1,1
2762,Poco x3,ear monitoring er jonne poco x3 valo,1,0
2763,Poco x3,poco x3 kinsi eaar monitoring system ase gan gaite subidha,1,0
2764,Poco x3,"ha dost poco x3 try korte paris, ear monitoring feature ta besh valo",1,1
2765,Poco x3,real me 8 er ear monitoring system kemon?,1,0
2766,Poco x3,smule app use krar jonen poco x3 best karon etai ear monitoring ase,1,1
2767,Poco x3,notifiaction scrren valoi poco x3 er,1,1
2768,Poco x3,poco x3 e notification onk flawlessly ashe,1,0
2769,Poco x3,na vai poco x3 e oi problem nai notification onk smotth ashe,1,1
2770,Poco x3,redmi note 10 er theke real me 8 valo,1,0
2771,Poco x3,poco x3 nen vai redmi nien na,1,1
2772,Poco x3,redmi note 10 ar realme er modde poco x3 best,1,1
2773,Poco x3,redmi near cheye poco x3 nia nen thokben na,1,1
2774,Poco x3,poco x3 best phone redmi er cheye,1,1
2775,Poco x3,poco x3 nen redmi er cheye valo service dibe?,1,0
2776,Poco x3,"na redmi nien na, poco x3 nen",1,1
2777,Poco x3,earphone er sound quality poco x3 er valo,1,1
2778,Poco x3,poco x3 er sound joss,1,1
2779,Poco x3,poco x3 sound onk joss,1,1
2780,Poco x3,earphone onk valo service dey poco x3 er,1,0
2781,Poco x3,ha poco x3 er sathe earphone ase,1,1
2782,Poco x3,poco x3 er earphone gula pura makkhon,1,0
2783,Poco x3,poco x3 er sound quality joss,1,1
2784,Poco x3,music sunar jonen poco x3 er earphone best,1,1
2785,Poco x3,poco x3 er batter backup er kno tulona nai,1,0
2786,Poco x3,vai shera batter backup paben poco x3 e,1,0
2787,Poco x3,battery backup er jonen kinle poco x3 chok bondho kore nie nen,1,0
2788,Poco x3,na poco x3 er battery te kono somossa nai,1,1
2789,Poco x3,real me 8 er battery backup to vai mone koren top class,1,1
2790,Poco x3,battery backup r fast charging er jonne poco x3 er kono tulona nai,1,0
2791,Poco x3,keu ektu bole poco x3 er battery backup koto?,1,1
2792,Poco x3,poco x3 er battery performance kmn?,1,1
2793,Poco x3,poco x3 er battery performanc eto onek valo,1,0
2794,Poco x3,poco x3 er standby time to onek,1,1
2795,Poco x3,full cahrge hoite matro 1 hour lage poco x3 e?,1,0
2796,Poco x3,poco x3 full charge hoite onek kom somoy lage ekbare superfast charging,1,0
2797,Poco x3,gf ke poco x3 kien dilam ekhn na icahrge nai bole chat kora off kore na,1,0
2798,Poco x3,poco x3 e eto fast cahrging kmen hoy amie obak hoye jai,1,1
2799,Poco x3,ai phonegular moddhe poco x3 e sobchsey beshi fast charging,1,0
2800,Poco x3,redmi er theke poco x3 fast charging,1,1
2801,Poco x3,poco x3 has the best of the entire 5 to 8 lineup,1,0
2802,Poco x3,best chipset ai budget e poco x3 e paben,1,0
2803,Poco x3,poco x3 er chipset joss,1,1
2804,Poco x3,onno gular cheye poco x3 er chipset valo,1,0
2805,Poco x3,poco x3 nsii chipset joss,1,0
2806,Poco x3,best chipset poco x3 er ei budget e,1,1
2807,Poco x3,poco x3 er benchmark test performance valo,1,1
2808,Poco x3,wild rift khelar jonne poco x3 best,1,1
2809,Poco x3,poco x3 die wild rift kheltesi shei performance?,1,0
2810,Poco x3,wild rift khealr jonne nile poco x3 nen,1,0
2811,Poco x3,ha poco x3 die wild rift khela jay,1,1
2812,Poco x3,poco x3 er graphics valoi,1,1
2813,Poco x3,medium to high graphics chaile poco x3 dekhen,1,0
2814,Poco x3,poco x3 er graphics valo hobe?,1,1
2815,Poco x3,valoi graphics dektesi poco x3 e,1,0
2816,Poco x3,tmi jodi ei budget e val ographics chao taile poco x3 nao,1,1
2817,Poco x3,game khelar jonne perfect graphics poco x3 er,1,1
2818,Poco x3,poco x3 die arame game kheli graphics shei,1,0
2819,Poco x3,vai ai budget e poco x3 er chey valo graphics paben na,1,0
2820,Poco x3,"poco x3 cahali, medium to high graphics support dey",1,0
2821,Poco x3,poco x3 overall valoi,1,1
2822,Poco x3,overall ekta valo phone hocche poco x3,1,0
2823,Poco x3,poco x3 r realme 7 er moddhe konta better?,1,0
2824,Poco x3,rasel amake ekta poco x3 kine de,1,1
2825,Poco x3,poco x3 kine na dile bie krmu na,1,0
2826,Poco x3,ekta poco x3 lagbe amar?,1,1
2827,Poco x3,ammur jonne ekta poco x3 kinbo,1,1
2828,Poco x3,rasel re bolsilm ekta poco x3 kine dite deynai kipta,1,0
2829,Poco x3,samne amr birthday keu ekta poco x3 gift koren,1,0
2830,Poco x3,realem 8 e ki zoom use kora jay smoothly?,1,0
2831,Poco x3,poco x3 die keu class korsen?,1,0
2832,Poco x3,google meet easily use kra jay poco x3 e,1,1
2833,Poco x3,poco x3 die zoom use kora jay,1,1
2834,Poco x3,online class korar jonne poco x3 best,1,1
2835,Poco x3,online class korar jonne ekta poco x3 kinlam,1,0
2836,Poco x3,poco x3 die zoom metting kori kono somossa nai,1,0
2837,Poco x3,poco x3 e di realme diler use kora jay?,1,1
2838,Poco x3,killer performance in gamming poco x3 er,1,1
2839,Poco x3,killer performance in app services poco x3 er,1,1
2840,Poco x3,poco x3 onek handy,1,0
2841,Poco x3,poco x3 hate nile ekta premium feel dey,1,1
2842,Poco x3,premium look purai poco x3 er,1,0
2843,Poco x3,ekta dami premium phone er look ase poco x3 e,1,0
2844,Poco x3,look dkle keu bujbei na poco x3 er dam eto kom,1,1
2845,Poco x3,"premium look, showoff korte chaile poco x3 nen",1,0
2846,Poco x3,poco x3 er look onk joss,1,0
2847,Poco x3,responsive screen onek poco x3 er,1,0
2848,Poco x3,ekhn market er one of the best phone poco x3,1,1
2849,Poco x3,bortomane bajare sobchey beshi choltese poco x3,1,0
2850,Poco x3,market er sobcheye valo phone poco x3,1,1
2851,Poco x3,r kono phone dekhar e dorkar nai poco x3 nia ne,1,1
2852,Poco x3,poco x3 er amoled display ase etai valo lagse,1,0
2853,Poco x3,underdisplay fingerprint ase poco x3 e,1,1
2854,Poco x3,na poco x3 heavy na,1,1
2855,Poco x3,poco x3 onek loght weight ekta phone,1,1
2856,Poco x3,eto valo battery and onk lightweight poco x3,1,0
2857,Poco x3,weight er jonne poco x3 nilam onek light,1,0
2858,Poco x3,poco x3 carry korte subidha,1,0
2859,Poco x3,poco x3 is better and honestly you love it,1,1
2860,Poco x3,"Guys Im really confused between Realme 7 Pro 6, 128. And. poco x3 8, 128. Can anoyone tell me which one is better In a moderate user",1,0
2861,Poco x3,Hlw...I want to buy poco x3.....Should I buy it??,1,0
2862,Poco x3,Plz give me your opinions....I will be very grate if you guys give me some opinions,1,1
2863,Poco x3,Good Amoled display for movies & shows colors are better than any non amoled display ase poco x3 e,1,0
2864,Poco x3,poco x3 to energy efficient,1,1
2865,Poco x3,khub valo ekta efficient phone chaile poco x3 nen,1,1
2866,Poco x3,onkekhn charge thake poco x3 e,1,0
2867,Poco x3,amito poco x3 ekdin charge die tana 3 din chalai,1,0
2868,Poco x3,poco x3 eto valo kn,1,0
2869,Poco x3,market er ekhn cheap phone poco x3,1,1
2870,Poco x3,eto kom price e eto kisu sudu poco x3 ei ase,1,1
2871,Poco x3,poco x3 nen cheap price e best phone,1,1
2872,Poco x3,gf re poco x3 kinna dissi ekhn saradin game khel amke patta deyna,1,1
2873,Poco x3,poco x3 er dispaly valo,1,1
2874,Poco x3,valo display r battery backup cahile poco x3 nen,1,0
2875,Poco x3,poco x3 is the best choice..,1,1
2876,Poco x3,poco x3 2 week dhore use krtesi kono issue face korinai,1,0
2877,Poco x3,poco x3 kinam ekdom smooth choltese,1,1
2878,Poco x3,keu poco x3 chalaile review den,1,0
2879,Poco x3,sound quality valoi poco x3 er,1,1
2880,Poco x3,valo sound chaile poco x3 nen,1,0
2881,Poco x3,poco x3 been using it since two weeks now and My God its one hell of an amazing phone,1,1
2882,Poco x3,software update near por poco x3 kmn kaj kore ?,1,1
2883,Poco x3,What is the better gaming phone poco x3 or Realme 6 pro,1,1
2884,Poco x3,Its not a problem for poco x3 because it just shows that less numbers but the system is not consuming that much RAM and it will make more memory available whenever needed....think of it as dynamic reserving of memory,1,1
2885,Poco x3,Really nice phone poco x3,1,1
2886,Poco x3,gaming er somoy valo ghoset touch paoa jay poco x3 e,1,1
2887,Poco x3,asholei onek valo phone poco x3?,1,1
2888,Poco x3,k bolse valo na? ami use korsi poco x3 onk valo,1,1
2889,Poco x3,2 month poco x3 use kore review dicchi oshadharon phone,1,1
2890,Poco x3,i love poco x3,1,1
2891,Poco x3,i need a poco x3,1,0
2892,Poco x3,poco x3 kmne order krbo keu bolen,1,0
2893,Poco x3,poco x3 use kori valo lagse,1,0
2894,Poco x3,ammu k kine disilam poco x3 tar onek posondo hoise,1,0
2895,Poco x3,chotovai ke pubg khelar jonne poco x3 kine disi,1,0
2896,Poco x3,poco x3 die bon saradin game khele valo service dicce phone,1,1
2897,Poco x3,poco x3 best best best phone amr kase,1,0
2898,Poco x3,"Realme smartphones are great ones, and this 8 is nice.",1,0
2899,Poco x3,poco x3 using 64mp Omnivision,1,1
2900,Poco x3,phone restart dilei sob problem jayga poco x3 e,1,1
2901,Poco x3,keu amke ekta poco x3 den kisudin er jonne?,1,0
2902,Poco x3,vai poco x3 er upor ekta review video banan,1,0
2903,Poco x3,keu amake ektu poco x3 er features gula bolen,1,1
2904,Poco x3,poco x3 cahra r ki ase jibone,1,1
2905,Poco x3,tk jomacchi poco x3 kinbo tai,1,1
2906,Poco x3,keu poco x3 rough use korsen?,1,1
2907,Poco x3,poco x3 er price ki thik ase?,1,0
2908,Poco x3,vai duita poco x3 order krbo reply den inbox e,1,1
2909,Poco x3,re vai reply den na ken poco x3 kinbo,1,0
2910,Poco x3,poco x3 abar restock hbe kobe?,1,0
2911,Poco x3,choto vai lafacche poco x3 kine dear jonne,1,1
2912,Poco x3,one month dhore poco x3 e game kheltesi superverb performance,1,1
2913,Poco x3,poco x3 die song practice kori,1,1
2914,Poco x3,poco x3 goriber iphone,1,0
2915,Poco x3,genshin impact die game khealr jonne poco x3 shera,1,0
2916,Poco x3,poco x3 e genshin impact die game khela jay,1,0
2917,Poco x3,mdium graphiscs e poco x3 kno lag deyna,1,0
2918,Poco x3,lagging nai poco x3 e medium graphics e?,1,0
2919,Poco x3,poco x3 has amazing battery backup and gaming experience is superb,1,1
2920,Poco x3,Post a detailed review for poco x3,1,1
2921,Poco x3,poco x3 er design onek cool,1,1
2922,Poco x3,i like the design of poco x3,1,0
2923,Poco x3,"I like the design, the weight and the specs of poco x3",1,1
2924,Poco x3,you made an excellent phone poco x3 finally which doesn't weigh like a truck and you managed to tick off buyers with that hideous design,1,0
2925,Poco x3,"With Android 11 and the 8GB RAM, the Helio G95 will work efficiently especially in the area of offering gaming support in poco x3",1,0
2926,Poco x3,poco x3 not bad at this price?,1,0
2927,Poco x3,poco x3 ios a legit phone,1,1
2928,Poco x3,poco x3 kinbo kalke?,1,1
2929,Poco x3,sobkichu milay poco x3 valo ekta phone,1,0
2930,Poco x3,poco x3 e sob valo valo features paben,1,1
2931,Poco x3,ami poco x3 kinsi valoi,1,0
2932,Poco x3,poco x3 ekhn choltese beshi,1,0
2933,Poco x3,amar ekta poco x3 khub dorkar,1,0
2934,Poco x3,pubg community te poco x3 deksi,1,1
2935,Poco x3,poco x3 e heilo G95 ase vai,1,1
2936,Poco x3,pubg khelar jonnei poco x3 banano hoise mne hoy,1,0
2937,Poco x3,poco x3 er ram kto gb?,1,1
2938,Poco x3,8 gb ram ase poco x3 e?,1,1
2939,Poco x3,sob frndra eksathe realem 8 kinsi pubg khelar jonne,1,0
2940,Poco x3,poco x3 er dam koto?,1,0
2941,Poco x3,ekta poco x3 den keu,1,1
2942,Poco x3,poco x3 khubi durable,1,0
2943,Poco x3,amar phone tmr phone poco x3 phone,1,1
2944,Poco x3,phone kinbo poco x3 kinbo,1,1
2945,Poco x3,poco x3 chara r kno phone ase nki?,1,0
2946,Poco x3,amar ekta poco x3 lagbei must,1,0
2947,Poco x3,keu ekta poco x3 den na vai plz,1,0
2948,Poco x3,valo phone manei poco x3,1,0
2949,Poco x3,dame kom mane valo poco x3,1,1
2950,Poco x3,poco x3 lagbe vai den,1,1
2951,Poco x3,poco x3 price?,1,1
2952,Poco x3,gift korte chaile poco x3 koren,1,1
2953,Poco x3,bf k poco x3 gift krsi onk happy,1,0
2954,Poco x3,ha amio krbo amr bf k poco x3 gift,1,1
2955,Poco x3,pakka pubg player hoile poco x3 nia nen vai,1,0
2956,Poco x3,amr ekta poco x3 lagto ase stock e?,1,0
2957,Poco x3,poco x3 holo ekta solid phone,1,0
2958,Poco x3,ekta solid phone poco x3,1,0
2959,Poco x3,karo ekta solid phone lagle poco x3 nen,1,1
2960,Poco x3,keu ki bolte parben poco x3 solid phone ki na,1,1
2961,Poco x3,ami jotudur jani poco x3 ekta solid phone,1,0
2962,Poco x3,reh bondhu poco x3 er theke solid phone ar pabi na,1,1
2963,Poco x3,poco x3 e smooth software pabi,1,1
2964,Poco x3,smooth software paite chauile poco x3 er bikolpo nai,1,1
2965,Poco x3,64 mp ai quad camera ase poco x3 e,1,0
2966,Poco x3,poco x3 er camera ki,1,0
2967,Poco x3,64 mp camera ase sunlam poco x3 e,1,0
2968,Poco x3,vai poco x3 er camera review dien please,1,0
2969,Poco x3,poco x3 er review anyone?,1,0
2970,Poco x3,poco x3 kintu onek slim,1,1
2971,Poco x3,7.99 mm slim poco x3,1,0
2972,Poco x3,keu ki janen phone ta kmn slim,1,0
2973,Poco x3,poco x3 er camera da kmn,1,1
2974,Poco x3,poco x3 eto slim!?,1,1
2975,Poco x3,gamng processor ase poco x3 e,1,1
2976,Poco x3,keu ki janen poco x3 e kon processor ase,1,0
2977,Poco x3,poco x3 e bole gaming processor?,1,1
2978,Poco x3,sbai bllo processor ta valo poco x3 er?,1,1
2979,Poco x3,keu janle bolen ektu poco x3 er processor kmn,1,0
2980,Poco x3,poco x3 er processor ta khubi valo,1,0
2981,Poco x3,amar ekta poco x3 khubi drkr?,1,0
2982,Poco x3,poco x3 er super processor ase,1,1
