,model,comment,sentiment,sex
2332,Redmi 9,tahole kalkei kino redmi 9,1,1.0
2333,Pixel 4,Pixel 4 er gpu ki valo,1,1.0
2334,OnePlus 6,oneplus 6 lagbe jodi 6 nova thake tahole 7 lagbe . ?,1,0.0
2335,iPhone 11,"na vai ekom damer modde best pgone iphone 11, kono somossa nai",1,0.0
2336,Realme 8,realme 8 er benchmark test performance valo,1,0.0
2337,Poco x3,amito poco x3 ekdin charge die tana 3 din chalai,1,0.0
2338,iPhone 7,bhai iphone 7 plus,1,0.0
2339,Note 9,Redim note 9 oppo available ? ? ?,1,0.0
2340,iPhone 11,viwers der khub ekta valo lagenai iphone 11,0,0.0
2341,Poco x3,amar akse poco x3 er fingerprint sensor ta beshi valo lagse,1,0.0
2342,Palm,palm moto,1,1.0
2343,Redmi 9,redmi 9 er ram valo ase,1,0.0
2344,Mi Note 10,redmi note 10 oppo international,1,1.0
2345,Poco x3,ammu k kine disilam poco x3 tar onek posondo hoise,1,0.0
2346,iPhone 12,iphone 12 er design khub sundor,1,0.0
2347,Redmi 9,redmi 9 make weird sound,0,1.0
2348,Mi Note 10,kalka kokhon shop oipen thakba ? ? redmi note 10 oppo available ? ? ?,1,1.0
2349,Galaxy A52,amar purple color onek valo lage tai galaxy a52 sunset purple nisi,1,1.0
2350,Galaxy A52,jaan amake galaxy a52 kine dao,1,0.0
2351,OnePlus 8,ekta valo phone kinte cahile oneplus 8 nen,1,1.0
2352,OnePlus 8,Ultra Wide mode option ase oneplus 8 e,1,0.0
2353,Redmi K40,redmi k40,1,1.0
2354,iPhone 11,keu sudu sudu iphone 11 kine tk waste korben na,0,1.0
2355,Poco x3,bortomane bajare sobchey beshi choltese poco x3,1,0.0
2356,Pixel 4,amar Pixel 4 lgbe,1,0.0
2357,Mi Note 10,redmi note 10 global 6/128 dhaka r বাইরে possible ?,1,0.0
2358,Narzo 20,realme narzo 20 price moto ?,1,1.0
2359,Realme 8,ak jodi ekta gf thakto realme 8 gift paitam,1,1.0
2360,Redmi K40,redmi k40 Available ? ? ? ?,1,1.0
2361,Poco x3,gamer der jonen best budget phone poco x3,1,0.0
2362,Galaxy A52,Mali-G52 MC2 gpu use krse galaxy a52 e?1,1,
2363,POCO X3,poco x3 use kore akdom e satisfied na ami,0,0.0
2364,Poco x3,ai price e poco x3 neai best option,1,1.0
2365,iPhone 12,Fingerprint-resistant oleophobic coating dise iphone 12 e,1,0.0
2366,Realme 8,sobkichu milay realme 8 valo ekta phone,1,0.0
2367,Redmi 9,usb type c port ase redmi 9 e,1,0.0
2368,iPhone 12,no cahrger with iphone 12,0,0.0
2369,iPhone 12,je amake ekta iphone 12 gift korbe ami take bie krbo,1,0.0
2370,OnePlus 7T,oneplus 7t oppo Maclean Edison 12/256 duel sim price,1,0.0
2371,Mi Note,redmi note 9 nibo play coll 01617527182,1,1.0
2372,Realme 8,realme 8 kinte chay sbai,1,1.0
2373,Pixel 4a ,I maven need Samsung a52/ pixel 4a grand new iphone .,1,1.0
2374,Redmi K40,Vaiya redmi k40 kobe asba ?,1,1.0
2375,Realme 8,overall ekta valo phone hocche realme 8,1,1.0
2376,POCO M2 Reloaded,poco m2 reloaded iphone er price,1,1.0
2377,Poco x3,ajkei pubg khelar jonne poco x3 kinlam sbai bollo etai valo hbe,1,1.0
2378,Realme X2,realme x2 dekte onk sundor,1,0.0
2379,iPhone 12,iphone 12 die Panorama (up to 63MP) kora jay,1,0.0
2380,Redmi 9,redmi 9 er main camera 13 mp,1,1.0
2381,Mi Note 10,redmi note 10 oppo mate official available ?,1,1.0
2382,redmi note 10,redmi note 10 ( 4/64 ) er official price ki ?,1,0.0
2383,iPhone 11,camera ager mtoi ase iphone 11 er,0,0.0
2384,Redmi 9,redmi 9 kinbo jeu diben,1,0.0
2385,Poco x3,bestgaming phone poco x3,1,1.0
2386,Mi Note,Vaia amaze redmi note8lagbe,1,1.0
2387,Realme 8,realme 8 er fingerprint sensor ta valoi fast,1,1.0
2388,OnePlus 7,oneplus 7 oppo intarnational hoba ki,1,1.0
2389,POCO F3,Mi11x find poco f3 ki akdom same ?,1,1.0
2390,Galaxy A52,ocean green color ta keu dekso galaxy a52 er,1,1.0
2391,iPhone 11,iphone 11 is better then redmi 9,1,1.0
2392,Poco x3,poco x3 er 3 ta ram variation ase,1,0.0
2393,Galaxy A52,galaxy a52 er sensor gula to valo,1,1.0
2394,Poco x3,amar ekta poco x3 lagbe?1,0,
2395,Pixel 4,Pixel 4 er IR blaster onek joss,1,1.0
2396,Redmi 9,dst tui redmi 9+ kinsis,1,1.0
2397,Realme X2,5020 mah battery realme x2 er?1,1,
2398,Redmi 9 Power,redmi 9 power moto gb,1,1.0
2399,Mi Note 10,"à¦­à¦¾à¦‡à¦¯à¦¼à¦¾ , redmi note 10s 6/64 à¦•à¦¿ à¦¨à§‡à¦‡ à¦†à¦ªà¦¨à¦¾à¦¦à§‡à¦° à¦¶à¦ªà§‡ ?",1,1.0
2400,OnePlus 8,ekta comfortable phone hosse oneplus 8,1,1.0
2401,Pixel 4,Pixel 4 er moddhe High audio output amplified by large 0.7CC speaker box ase,1,0.0
2402,Pixel 4,Pixel 4 er camera details bolen,1,0.0
2403,Realme 8,7.99 mm slim realme 8,1,1.0
2404,Galaxy A52,amar ekta galaxy a52 lagbe,1,1.0
2405,iPhone 12,amar ekta iphone 12 lagbe,1,1.0
2406,iPhone 12,big notch ase iphone 12 e,0,1.0
2407,Poco x3,poco x3 die zoom metting kori kono somossa nai,1,0.0
2408,Realme 8,realme 8 er sound joss,1,0.0
2409,Realme 5i,realme 5i er box e onek kisu dey,1,1.0
2410,Mi Note 10,redmi note 10 oppo mate moto porbe,1,1.0
2411,Realme 8,real me 8 er ear monitoring system kemon?,1,1.0
2412,Pixel 4,Pixel 4 er display valo,1,1.0
2413,Mi Note 10,Samsung galaxy redmi note 10+ 12gb 256 GB moto tk,1,0.0
2414,Poco x3,poco x3 e 8GB LPDDR4X ram ase sunlam,1,1.0
2415,Redmi 9,audio quality khubi baje redmi 9 er,0,1.0
2416,OnePlus 8,oneplus 8 er kono khrarap dik nai,1,0.0
2417,iPhone X,iphone X 64gb price moto,1,0.0
2418,OnePlus 8,ami rea;lme 8 er sensor gula deklam onk valo,1,1.0
2419,iPhone 11,price ki fixed iphone 11 er ??1,1,
2420,Galaxy A52,amar bf galaxy a52 use kore onek valo,1,1.0
2421,Realme X2,best ekta phone hocche realme x2,1,0.0
2422,Realme 8,Vai realme 8 ... Ta ki available mate ... R official axon unofficial price moto,1,1.0
2423,Mi Note 10,redmi note 10 oppo international 6/128 warp price moto ? play janaben,1,1.0
2424,Poco x3,poco x3 khubi handy,1,0.0
2425,Galaxy A52,galaxy a52 e LPDDR4X RAM use krse,1,0.0
2426,Poco x3,"poco x3 cahali, medium to high graphics support dey",1,0.0
2427,Galaxy A52,galaxy a52 er unobxing lagto,1,1.0
2428,POCO F3,poco F3 Er palm Koman Na Kn Bujhi Na,1,1.0
2429,Poco x3,keu ki bolte parben poco x3 er battery performanc kemon,1,0.0
2430,Redmi 9,redmi 9 sbai onek posondo korse?1,1,
2431,Realme X2,gorilla glass ase realme x2 e,1,1.0
2432,Realme 5i,amar realme 5i dorkar koi pabo,1,0.0
2433,Poco x3,poco x3 e satelight sensor ase,1,0.0
2434,Redmi 9,best budget performance redmi 9 er?1,0,
2435,POCO X3,baje ekta phone poco x3,0,1.0
2436,Poco x3,poco x3 die song practice kori,1,1.0
2437,Realme 8,realme 8 eto valo r comfortable,1,1.0
2438,Palm,Kno discount moto dure kotha online price thake o basi palm .,1,1.0
2439,Poco x3,gf ke poco x3 kien dilam ekhn na icahrge nai bole chat kora off kore na,1,0.0
2440,Mi Note 10,redmi note 10 oppo mate er price moto 6/128,1,1.0
2441,Realme 5i,realme 5i eto valo kui ar bolbo,1,1.0
2442,Poco x3,ekhn kom damer moddhe poco x3 sobcheye valo,1,0.0
2443,Poco x3,poco x3 die bon saradin game khele valo service dicce phone,1,1.0
2444,Mi Note,Mi note 9 oppo mate 6/128 ? ?,1,0.0
2445,redmi note 10,redmi note 10 official price ?,1,1.0
2446,Realme 5i,ami selfie tular jonne realme 5i nibo,1,0.0
2447,Galaxy A52,galaxy a52 e Color temperature adjustment dea hoise,1,1.0
2448,Redmi 9,rasel ekta redmi 9 kine diba plese,1,1.0
2449,Mi Note,Exchange redmi note 9 oppo 4/64 full box,1,1.0
2450,iPhone X,iphone x available ?,1,1.0
2451,OnePlus 8,oneplus 8 eto valo kui ar bolbo,1,1.0
2452,Galaxy A52,jokhn tk hbe tokhn dibone ekhn resonable price er moddhe galaxy a52 e nao,1,0.0
2453,iPhone 12,There are many restrictions on iOS in iphone 12,0,0.0
2454,iPhone XS,iphone xs er price kmn ?,1,1.0
2455,Poco x3,amar ekta poco x3 lagbei must,1,0.0
2456,Poco x3,ha poco x3 er sathe earphone ase,1,1.0
2457,Realme 8,realme 8 pocah,0,0.0
2458,Redmi 9,redmi 9 onek efficient ekta phone,1,1.0
2459,OnePlus 8,oneplus 8 die 1080p/120fps slow motion video kora jay,1,1.0
2460,10 Plus,samsung s10 plus watch box 34000 ? ?,1,1.0
2461,Realme 7 ,realme 7 6/64 price ?,1,1.0
2462,POCO F3,poco F3 available ekhon ?,1,1.0
2463,Mi Note 10,redmi note 10 oppo optimisation issue ki thik hoise ?,1,0.0
2464,Pixel 4,Pixel 4 er batery valo to onek,1,1.0
2465,Poco x3,sound quality valoi poco x3 er,1,1.0
2466,Poco x3,redmi note 10 ar realme er modde poco x3 best,1,1.0
2467,Realme 8,Ultra Macro mode ase realme 8 e,1,0.0
2468,iPhone 12,iphone 12 er sathe headphone deyna?0,1,
2469,Pixel 4,selfie valoi tola jay Pixel 4 die,1,1.0
2470,Realme 8,one month dhore realme 8 e game kheltesi superverb performance,1,1.0
2471,Redmi 9,low light e keu wi phone die pic tulte parben na redmi 9 die,0,0.0
2472,Poco x3,valo touch paisi poco x3 use kore,1,1.0
2473,Realme 5i,jara kinte chan realem 8 kinen,1,0.0
2474,iPhone 11,fast cahrge hoyna iphone 11 e,0,1.0
2475,Mi Note,Ami note cai,1,1.0
2476,Poco x3,HDR ase poco x3 er cameray,1,0.0
2477,Redmi 9,Redmi 9 doesn't have NFC feature.,0,0.0
2478,Pixel 4a ,is pixel 4a available ? ? price ? ? might buy it today ...,1,0.0
2479,POCO M3,poco M3 6/128 hobe ?,1,1.0
2480,POCO X3,poco X3 available ?,1,1.0
2481,Mi Note 10,redmi note 10 axon variant aita ?,1,1.0
2482,Redmi 9,tk jomaisi redmi 9 kinsi,1,0.0
2483,OnePlus Nord,Vaiya ... oneplus nord 8/128 unofficial er price moto porbe .. ?,1,1.0
2484,Poco x3,keu ki janen poco x3 e kon processor ase,1,0.0
2485,OnePlus 7,oneplus 7 128gb ?,1,0.0
2486,OnePlus 7,oneplus 7 ache ?,1,0.0
2487,Redmi 9,ami amr jomano tk dia kalke redmi 9 kinlam,1,0.0
2488,Poco x3,poco x3 er port ta onek updated USB Type-C,1,1.0
2489,Vivo X60,vivo x60 oppo moto taka,1,0.0
2490,Redmi 9,redmi 9 unofficial ta hobe nova ?,1,1.0
2491,Redmi 9,redmi 9 supply den vai,1,1.0
2492,Realme 8,5V6A Charge Adapter dey realme 8 er sathe,1,0.0
2493,Mi Note 10,redmi note 10 ta konta ....,1,0.0
2494,Realme 5i,realme 5i e onk valo valo sensor ase,1,0.0
2495,Realme 8,weight er jonne realme 8 nilam onek light,1,1.0
2496,Pixel 4,Pixel 4 er front e flush ase,1,0.0
2497,Realme 8,realme 8 eto valo kui ar bolbo,1,1.0
2498,POCO X3,poco X3 NFC Indian/,1,1.0
2499,Redmi 9,redmi 9 er features o valo sob,1,0.0
2500,OnePlus 8,totally money waste oneplus 8,0,0.0
2501,Realme X2,realme x2 er gpu kmn,1,1.0
2502,iPhone 11,iphone 11 eats a sizable chunk of your full-screen videos,0,0.0
2503,Realme 8,realme 8 e notification onk flawlessly ashe,1,1.0
2504,Palm,oneplus 7pro use warp palm moto,1,0.0
2505,Realme 5i,onek positive review ase realme 5i er?1,1,
2506,Realme 8,gps navigation ase realme 8 e,1,0.0
2507,Realme 8,market er ekhn cheap phone realme 8,1,0.0
2508,Poco x3,online class korar jonne ekta poco x3 kinlam,1,0.0
2509,Realme 7 ,realme 7 oppo is up nord sale,1,0.0
2510,Redmi 9,redmi 9 e valo maner aac ase,1,0.0
2511,Realme 5i,rest or west realme 5i best,1,1.0
2512,iPhone 11,iphone 11 is a deal-breaker,0,0.0
2513,Redmi 9,android 10 ase redmi 9 e,1,1.0
2514,Note 9,note 9 oppo 6 gb variant nord M2 oppo unofficial abar available hobe koba ?,1,0.0
2515,Realme 8,amar kase black tai beshi valo lagse realme 8,1,0.0
2516,Poco x3,poco x3 er sath ekta type c cable paisi,1,0.0
2517,Realme X2,amr bf k bosli realme x2 valo lagse,1,1.0
2518,Redmi 9,eto baje camera redmi 9 er,0,0.0
2519,Mi Note 10,redmi note 10 Pro ( 6/128 ) - International Global কতো ?,1,1.0
2520,Realme 8,ekta comfortable phone lagto tai realme 8 nisi,1,0.0
2521,iPhone 12,iphone 12 ki faizlami kore charger deinai,0,0.0
2522,Realme 8,realme 8 e ear monitoring ase,1,1.0
2523,iPhone 11,iphone 11 fully feesh ?,1,1.0
2524,Realme 8,dost tui to smule use kris taile realme 8 ne best hobe,1,0.0
2525,Poco x3,sbar review dekhe poco x3 kine fellam besh valo,1,1.0
2526,OnePlus 8,Bokeh Effect Control kora jay oneplus 8 die,1,1.0
2527,Redmi 9,aac ase redmi 9 e,1,0.0
2528,Realme 8,realme 8 er batter valo vai,1,0.0
2529,Redmi 9,redmi 9 er color gular review hbe karo kase,1,0.0
2530,POCO X3,poco x3 er onek drawback ase,0,1.0
2531,Redmi 9,camera performance kemon redmi 9 er,1,0.0
2532,Realme 8,amr phone er performance khubi valo realme 8,1,0.0
2533,Oppo F1,oppo f19 oppo,1,1.0
2534,Realme 8,realme 8 ios a legit phone,1,1.0
2535,Poco x3,keu ki janen poco x3 e kon ram use hoise,1,0.0
2536,Pixel 4,apnar budget ektu baray Pixel 4 nia nen valo hbe,1,1.0
2537,Poco x3,ha vai britghness joss poco x3 er?1,0,
2538,Realme 5i,realme 5i er reiew sbcheye valo deklam,1,1.0
2539,OnePlus 8,720P/60fps video recording kora jay oneplus 8 dia,1,0.0
2540,POCO X3,এতদিন ধরে poco X3 চালাচ্ছি কিন্ত ফোনটা এত যে প্রিটি ভিডিওটি না দেখলে জীবনেও জানতাম না।,1,1.0
2541,Mi Note,redmi note 6/128 ( 21999 ) note oppo ( 23500 ) what is different between 2,1,0.0
2542,Poco x3,dst ami poco x3 kinsi tui o kin,1,1.0
2543,OnePlus 8,oneplus 8 er kno feaure thimto kaj kore na,0,0.0
2544,Redmi 9,ami saradin redmi 9 use kri,1,0.0
2545,Mi Note 10,আমার ইমারজেন্সি redmi note 10,1,0.0
2546,redmi note 10,redmi note 10 oppo r offer den ekta boro score ..,1,1.0
2547,OnePlus 8,oneplus 8 e 3 card slot ase,1,0.0
2548,Mi Note,redmi note 8 nebo 01314797849,1,1.0
2549,Poco x3,poco x3 die wild rift kheltesi shei performance?1,0,
2550,Redmi 1,redmi 10pro Available Ache ki ? Order note narzo ? ? ?,1,0.0
2551,Redmi 9,redmi 9 er face unlock super smooth,1,1.0
2552,Realme X2,realme x2 er reading mode ta onek valo,1,0.0
2553,Redmi 9,ha redmi 9 er gpu valo,1,1.0
2554,OnePlus 8,amar ektu oneplus 8 er review lagto,1,1.0
2555,Realme 5i,2 Nano card slots + 1 Micro SD availabe paben realme 5i er sathe,1,0.0
2556,Realme 8,lagging nai realme 8 e medium graphics e?1,0,
2557,Poco x3,poco x3 er cameray Super Nightscape ase,1,0.0
2558,Note 9,Samsung note 9 mate ?,1,0.0
2559,Pixel 4,Pixel 4 er valo points gula bolen,1,1.0
2560,POCO X3,à¦¬à¦¾à¦Ÿà¦ªà¦¾à¦° à¦¹à¦² poco X3 à¦®à¦¾à¦°à§à¦•à§‡à¦Ÿ à¦ªà§à¦°à¦¾à¦‡à¦¸ à§§à§®à§¦à§¦à§¦ à¦¹à¦¾à¦œà¦¾à¦° à¦Ÿà¦¾à¦•à¦¾,1,1.0
2561,OnePlus 8,oneplus 8 khub valo,1,0.0
2562,Pixel 4,ha dst sbarvalo valo review dekhe amio Pixel 4 nie niilam,1,1.0
2563,POCO F3,8/256 poco f3 price,1,1.0
2564,POCO X3,waste of money poco x3,0,1.0
2565,Poco x3,poco x3 er review anyone?,1,0.0
2566,Pixel 4,ekta sundor vab ase Pixel 4 er carbon grey color e,1,1.0
2567,iPhone 12,keu amake ekta iphone 12 gift koren,1,1.0
2568,Realme 8,Vai realme 7pro VS realme 8pro konta best ? ?,1,1.0
2569,Realme 8,amito saradin realme 8 e game kheli,1,0.0
2570,POCO X3,poco x3 8/128 official warp prize moto ? ?,1,1.0
2571,Pixel 4,micro-SD expansion are vailable in Pixel 4,1,0.0
2572,Mi Note 10,"`` redmi note 10 4/64 17190/- Indian '' eitar warrenty , guarenty ?",1,1.0
2573,Poco x3,onk aram paisi poco x3 use kore,1,1.0
2574,Realme X2,realme x2 er purple senset color ta kobe available hbe,1,0.0
2575,Pixel 4,mkv ase Pixel 4 e,1,1.0
2576,Galaxy A52,ekbar cahrge dile onekkhon chole redmi 8,1,0.0
2577,OnePlus 8,Starry Mode ase oneplus 8 er cameray,1,1.0
2578,Realme X2,realme x2 er carbon grey color ta shei lage amar,1,0.0
2579,Redmi 9,redmi 9 er color tao khub sundor,1,1.0
2580,Mi Note 10,ভাই redmi note 10 ( 4GB/64GB ) PRICE ? ? ?,1,1.0
2581,iPhone 11,iphone 11 available ase ekhn?,1,0.0
2582,Realme 5i,realme 5i e 2 Nano card slots + 1 Micro SD ase,1,0.0
2583,Realme 8,realme 8 er price ki thik ase?,1,1.0
2584,Realme 8,Vai realme 7pro & realme 8pro konta best ? ?,1,1.0
2585,Narzo 20,Need realme narzo 20,1,0.0
2586,Mi Note 10,redmi note 10 oppo এইখানে প্রাইস ঠিকি দিছেন ২৩০০০। অথচ Qcoom য়ে ২৪০০০ টাকা দাম দিয়া ওইটার ওপরে অফার দেওয়া। কি টেকনিক।,1,1.0
2587,Pixel 4,keu Pixel 4 er review den,1,0.0
2588,Realme 8,amar realme 8 dorkar koi pabo,1,0.0
2589,Redmi 9,potrait mode er jonen redmi 9 valo,1,1.0
2590,Poco x3,poco x3 ei juger shera phone,1,1.0
2591,Galaxy A52,sunlight mode support kore galaxy a52,1,0.0
2592,POCO X3,update dear por poco x3 becomes complete trash,0,0.0
2593,Pixel 4,Pixel 4 er camera kmn keu janan,1,1.0
2594,Nokia 7 Plus,nokia 7 Plus 2999,1,0.0
2595,Realme 5i,Timelapse kora jay realme 5i er camera die,1,1.0
2596,KeyOne,Abal e key2 ki ... key2 muta iphone Pretty hoy keyone chukh ki gese nova mate,1,1.0
2597,Redmi 9,eMMC 5.1 rom ase redmi 9 e,1,0.0
2598,Mi Note,redmi note 8 à¦†à¦¾à¦›à§‡,1,1.0
2599,POCO X3 Pro,poco x3 Pro,1,1.0
2600,OnePlus 8,Light sensor ase oneplus 8 e,1,1.0
2601,Pixel 4,IR blaster use kora hoise Pixel 4 e,1,1.0
2602,Realme 5i,keu ektu realme 5i er positive dik gula bole,1,0.0
2603,OnePlus 8,vai o bonera oneplus 8 nie dui line bolen,1,0.0
2604,Poco x3,poco x3 overall valoi,1,1.0
2605,iPhone 7,iphone 7 plus prices,1,0.0
2606,Oppo Reno3,oppo reno3 5 price moto vai . ?,1,0.0
2607,Pixel 4,khubi valo ekta phone Pixel 4,1,1.0
2608,Poco x3,lagging cahra game khelar mto phone hoilo poco x3,1,1.0
2609,Mi Note 10,"redmi note 10 ,6/128 , international global থাকলে দেন , মিরপুর থেকে নিয়ে আসবো।",1,1.0
2610,Realme 5i,720P/60fps video recording kora jay realme 5i dia,1,1.0
2611,Realme 8,realme 8 smule user der jonne best,1,0.0
2612,POCO M2,poco m2 oppo 6/64 available ?,1,0.0
2613,Redmi 9 Power,redmi 9 power কত,1,0.0
2614,Mi Note,redmi note 9 oppo ta ki international global ?,1,1.0
2615,iPhone 12,bf nai to ki hoise kidney to ase setadie iphone 12 kinbo,1,0.0
2616,Mi 10 Lite,Mi 10 lite ki ascend vai,1,0.0
2617,iPhone X,iphone x available ? ?,1,0.0
2618,Realme 8,realme 8 oppo আছে ?,1,1.0
2619,Galaxy A52,galaxy a52 kn lagbe iphone nao,1,1.0
2620,Realme X2,ami ekta realme x2 nibo,1,1.0
2621,Redmi 9,amr bf redmi 9 gift chay,1,1.0
2622,Redmi 9,ami redmi 9 use krsi multimedia to onk valo,1,1.0
2623,Realme 8,game khelar somoy reboot ney 14 bar realme 8,0,1.0
2624,iPhone 12,color gula onek sundor iphone 12 er,1,0.0
2625,POCO X3,poco x3 price,1,0.0
2626,Mi Note 10,redmi note 10 oppo mate hove .... unofficial 8/128,1,0.0
2627,Poco x3,Acceleration sensor ase poco x3 e,1,1.0
2628,Realme C17,I need realme c17 if available let mate knw .. thnx,1,1.0
2629,OnePlus 8,oneplus 8 awesome,1,1.0
2630,Mi Note 10,redmi note 10 4/64 International Global available ? ? ?,1,0.0
2631,POCO X3,poco x3 officials 6 128 needed,1,0.0
2632,Poco x3,notifiaction scrren valoi poco x3 er,1,1.0
2633,Mi Note 10,redmi note 10 5g official palm onk best moto,1,0.0
2634,Pixel 4,Pixel 4 er gorilla glass ta sundor?1,0,
2635,Note 9,note 9 oppo 4 128 jomuna mate prise moto,1,1.0
2636,iPhone XR,iphone xr 64 price .... ? ?,1,1.0
2637,iPhone 11,dost iphone 11 ne valo hobe,1,1.0
2638,Pixel 4,Pixel 4 khub sundor,1,0.0
2639,OnePlus 8T,oneplus 8t 8-128 price ?,1,1.0
2640,Poco x3,poco x3 nen valo service dicche,1,0.0
2641,Pixel 4,onek sensor ase Pixel 4 e,1,0.0
2642,Realme 8,realme 8 kinen ram valo,1,0.0
2643,Poco x3,poco x3 e 4K/30fps video recording ase?1,1,
2644,Note 8,M2 oppo moto vai.note 8 mate ki exchange kora jsbe,1,0.0
2645,OnePlus 8,ekta valo maner phone hol oneplus 8,1,0.0
2646,Mate S,Macbook Pro niye Apple ki Public er mate Sarcasm korse ? ? ?,1,0.0
2647,Pixel 4,kemon lagse tor kase Pixel 4,1,1.0
2648,Realme X2,dhuru esb bolona kobe kinba realme x2,1,0.0
2649,Realme 8,ami selfie tular jonne realme 8 nibo,1,1.0
2650,OnePlus 8,navic mention koa nai oneplus 8 e,0,0.0
2651,Realme 8,realme 8 khubi durable,1,1.0
2652,OnePlus 8,oneplus 8 is not so good,0,1.0
2653,Redmi 9,redmi 9 e call record kora jayna,0,0.0
2654,Mi Note 10,redmi note 10-4/64 Indian price ?,1,0.0
2655,Pixel 4,Pixel 4 er unboxing dekhan,1,1.0
2656,Poco x3,poco x3 kinsi karon etay USB Type-C port dise,1,1.0
2657,Redmi 9,ekdom e valo lagenai redmi 9,0,1.0
2658,Palm,Shawon vai palm komse moto . Kini dessa ebar .,1,0.0
2659,Pixel 4,Pixel 4 ocean green kbe avalable hbe,1,1.0
2660,Realme 8,realme 8 er ram vali hbe karon 8GB LPDDR4X use krse,1,1.0
2661,Redmi 9,redmi 9 er chipset valo,1,1.0
2662,Redmi 9,amr wife er jonne ekta redmi 9 kinbo,1,1.0
2663,Poco x3,poco x3 sound onk joss,1,1.0
2664,Redmi 9,kotha theke kinse n redmi 9,1,1.0
2665,POCO M3,Vai poco m3 er price ta ektu bolben,1,0.0
2666,Galaxy A52,galaxy a52 er ram er overview hbe,1,1.0
2667,OnePlus 8,oneplus 8 e kono plain back nai,0,0.0
2668,Redmi 9,redmi 9 er speker quality valo,1,1.0
2669,Galaxy A52,galaxy a52 er gorilla glass ta sundor?1,1,
2670,Mi Note 10,redmi note 10 oppo 108 Mp camera variant ta ki available 8/128,1,1.0
2671,Poco x3,google meet easily use kra jay poco x3 e,1,1.0
2672,Realme 8,ekdom e valo na realme 8,0,0.0
2673,Redmi 9,redmi 9 arame use krte pari charge nie kno pera nai,1,1.0
2674,Realme 6,realme 6 available ? ? ? ?,1,1.0
2675,Redmi 9,redmi 9 use krte besh valo aram,1,0.0
2676,OnePlus 7,oneplus 7 nord 7t available ?,1,0.0
2677,Poco x3,camerar lens e f/1.79 aperture ase poco x3 e,1,1.0
2678,OnePlus 8,Vai oneplus 8 nord 8t কি ৩৫ থেকে ৪০ এর ভিতরে পাওয়া যাবে ? ?,1,1.0
2679,Pixel 4,keu Pixel 4 official provide koren,1,1.0
2680,Redmi K40,Vaiya redmi k40 kobe pawa jete flare ? ?,1,1.0
2681,Realme 8,realme 8 overheat while gaming & sometimes internet surfing or downloading,0,1.0
2682,Poco x3,poco x3 er selfie cameray kon lens ase?1,1,
2683,Poco x3,ha gan gawar jonne poco x3 best,1,0.0
2684,iPhone 11,"rasel vai iphone 11 nen, best budget phone",1,0.0
2685,Pixel 4,battery to valoi Pixel 4 er,1,0.0
2686,Realme 8,realme 8 valo phone na,0,1.0
2687,Galaxy A52,galaxy a52 er cpu to onek valo,1,1.0
2688,POCO X3,poco x3 oppo palm honor availbe ? 8/128,1,1.0
2689,Realme 8,realme 8 er gpu valoi ARM Mali-G76,1,0.0
2690,OnePlus 8,sbar positive review dekhe oneplus 8 order kore flsi,1,0.0
2691,Mi Note 10,What is the difference between redmi note 10 international global find Indian version,1,1.0
2692,Redmi 9,jara 4g use kren redmi 9 nen,1,0.0
2693,iPhone 12,keu iphone 12 kinben na sudu sudu,0,1.0
2694,Redmi 9,redmi 9 onek high configuration provide kore,1,0.0
2695,Pixel 4,Pixel 4 er sathe 10w charger paisi,1,0.0
2696,Redmi 9,dam to matter kore na r ki ki valo ase redmi 9 er,1,1.0
2697,Realme 5i,amar ekta realme 5i lagbei labe,1,1.0
2698,Mi Note,redmi note 9 oppo 6gb sell note chai official warranty gadget find gear theke nova,1,1.0
2699,Realme 6i,realme 6i,1,1.0
2700,Mi 10T,Mi 10t oppo 5G price ?,1,0.0
2701,Pixel 4,Pixel 4 e Kaleidoscope ase,1,1.0
2702,Poco x3,poco x3 nia revie den vai,1,0.0
2703,OnePlus 8,valo ekta dispaly krse oneplus 8,1,0.0
2704,Realme 8,Neon Portrait kora jay realme 8 er camera die,1,0.0
2705,Realme 8,ARM Mali-G76 gpu ase realme 8 e?1,0,
2706,OnePlus 8,oneplus 8 valo lage edar HD display r jonne?1,1,
2707,Galaxy A52,galaxy a52 er sathe charger dey,1,0.0
2708,Pixel 4,Pixel 4 er face unlock valoi fast,1,1.0
2709,iPhone 12,iphone 12 bst,1,1.0
2710,OnePlus 8T,oneplus 8t & 9r price please ?,1,0.0
2711,Poco x3,ato kom dame poco x3 er cheye valo r paben na,1,1.0
2712,iPhone 11,best budget phone iphone 11 for gamers,1,0.0
2713,Poco x3,poco x3 chalai moja paisi?1,0,
2714,POCO X3,poco x3 faltu call record buton missing,0,1.0
2715,Redmi 9,redmi 9 er carbon grey color ta nilam onek joss,1,0.0
2716,Realme 5i,keu amk ekta realme 5i den,1,1.0
2717,Realme 5i,realme 5i die 1080p/120fps slow motion video kora jay,1,0.0
2718,Realme 8,realme 8 kine keu dhora khaben na ami khaisi,0,0.0
2719,OnePlus 8,oneplus 8 bestest,1,0.0
2720,Realme X2,amr bf realme x2 gift chay,1,0.0
2721,OnePlus 8,amr to oneplus 8 onek valo lage,1,1.0
2722,Poco x3,weight er jonne poco x3 nilam onek light,1,0.0
2723,Realme X2,Mali-G52 MC2 use krse tai valo ekta gpu paoa gese realme x2 e,1,0.0
2724,Redmi 9,redmi 9 e charge valoi thake,1,1.0
