,model,comment,sentiment,sex
,Redmi 9,redmi 9 onek joss,1,0
,Redmi 9,sbai redmi 9 kinen,1,0
,Redmi 9,redmi 9 er speaker valo,1,0
,Redmi 9,sound quality onek valo redmi 9 er,1,1
,Redmi 9,redmi 9 one kbeshi joss,1,0
,Redmi 9,redmi 9 er kon color ta beshi sundor,1,0
,Redmi 9,redmi 9 er sobgual color e sundor?,1,0
,Redmi 9,onk deman redmi 9 r stock e thake na,1,1
,Redmi 9,redmi 9 official available hoise bd te,1,0
,Redmi 9,redmi 9 er price to reasonable,1,0
,Redmi 9,kom dame valo maner ekta phone redmi 9,1,0
,Redmi 9,vai redmi 9 use korei dekhen ekbar shei feel paben,1,1
,Redmi 9,am iredmi 9 use krsi valo lagse,1,1
,Redmi 9,redmi 9 shera phone,1,0
,Redmi 9,ei price e redmi 9 best hbe,1,1
,Redmi 9,best phone kinte chaile redmi 9 nen,1,1
,Redmi 9,redmi 9 er valo valo review ase,1,0
,Redmi 9,redmi 9 user ta satisfied,1,1
,Redmi 9,ami redmi 9 use kre satisfied,1,0
,Redmi 9,redmi 9 phone ta one kvalo lagse,1,1
,Redmi 9,ami ekta redmi 9 gift krbo,1,0
,Redmi 9,redmi 9 er upor giveaway den,1,0
,Redmi 9,kno discounts hbe redmi 9 er upor,1,1
,Redmi 9,kotha theke kinse n redmi 9,1,1
,Redmi 9,amar redmi 9 lgbe,1,0
,Redmi 9,redmi 9 onek valo,1,0
,iPhone 12,iphone 12 best,1,1
,iPhone 12,iphone 12 er camera onek valo,1,0
,iPhone 12,iphone 12 r obkisui valo,1,1
,iPhone 12,iphone12 dekte onek classy lage,1,1
,iPhone 12,best camera chaile iphone 12 nen,1,0
,iPhone 12,camera valo chaile iphone 12 r bikolpo nai,1,1
,iPhone 12,selfie onek valo uthe iphone 12 die,1,0
,iPhone 12,iphone 12 e charge o thake onekkhn,1,1
,iPhone 12,iphone 12 dekte paren charge valo thake,1,0
,iPhone 12,onek handy iphone 12,1,1
,iPhone 12,ekdom perfect sixe iphone 12,1,1
,iPhone 12,display ta onek joss iphone 12 er,1,1
,iPhone 12,kono lag nai iphone 12 e,1,1
,iPhone 12,sob features paben iphone 12 e,1,0
,iPhone 12,apple tv free use kora jay iphone 12 die,1,1
,iPhone 12,best phone kinte chaile iphone 12 nen,1,1
,iPhone 12,iphone 12 e valo oled screen ase,1,0
,iPhone 12,iphone 12 er design khub sundor,1,0
,iPhone 12,iphone 12 e bezel-less screen ase,1,0
,iPhone 12,up-to-date hardware ase iphone 12 e,1,1
,iPhone 12,The iPhone 12 is compact and lightweight,1,1
,iPhone 12,battery nie worry kora lagbe na iphone 12 e,1,0
,iPhone 12,iPhone 12 felt indeed compact and light,1,0
,iPhone 12,onek comfortable iphone 12,1,0
,iPhone 12,onek secure iphone 12,1,0
,iPhone 12,it's easy to pick the iPhone 12 from a desk or table and secure enough to hold and shoot photos hassle-free,1,1
,iPhone 12,Having a flat frame on the iPhone 12 is a wish come true,1,0
,iPhone 12,picture quality one kvalo iphone 12 e,1,0
,iPhone 12,The iPhone 12 is a real beauty over at the back,1,0
,iPhone 12,color gula onek sundor iphone 12 er,1,0
,iPhone 12,the new design and shape with the right frame onek sundor iphone 12 er,1,0
,iPhone 12,iphone 12 easy to wipe clean.,1,0
,iPhone 12,iPhone 12 to be one of the most comfortable phones,1,1
,iPhone 12,beshi slippery na iphone 12,1,1
,iPhone 12,"iPhone 12 as nothing but the perfect size, shape and build.",1,0
,iPhone 12,onek perfect ekta size and design iphone 12 er,1,0
,iPhone 12,screen has some excellent sharpness in iphone 12,1,1
,iPhone 12,iPhone 12 screen valo,1,0
,iPhone 12,iPhone 12 screen lack kore na,1,0
,iPhone 12,iPhone 12 screen e lagging nai,1,0
,iPhone 12,all popular streaming platforms show FullHD te dekha jay iphone 12 e,1,0
,iPhone 12,we have mostly positive impressions from the iPhone 12 screen,1,0
,iPhone 12,face id onek fast kaj kore iphone 12 e,1,1
,iPhone 12,iphone 12 e sob kisu onek fast,1,0
,iPhone 12,face id onek smooth kaj kore iphone 12 e,1,0
,iPhone 12,charge onekkhn thake iphone 12 e,1,1
,iPhone 12,iphone 12 onek valo,1,0
,iPhone 12,iphone 12 bst,1,1
,iPhone 12,speakers onek valo iphone 12 er,1,0
,iPhone 12,iphone 12 er spekers onek loud,1,1
,iPhone 12,iphone 12 is the fastees phone,1,0
,iPhone 12,iphone 12 availeble ase?,1,0
,iPhone 12,amr ekta iphone 12 lagbe,1,1
,iPhone 12,iphone 12 kinsi perfect,1,0
,iPhone 12,onek valo lagse iphone 12 use kore,1,1
,iPhone 12,iphone 12 best phone,1,0
,iPhone 12,iphone 12 koi paoa jabe,1,1
,iPhone 12,best ekta phone hocche iphone 12,1,1
,iPhone 12,iphone 12 super,1,1
,iPhone 12,iphone 12 best,1,0
,iPhone 12,onek valo gpu iphone 12 er,1,0
,iPhone 12,iPhone 12 allows this secondary camera to use Night Mode,1,1
,iPhone 12,The iPhone 12 saves photos with balanced dynamic range,1,1
,iPhone 12,iphone 12 e impressive contrast ase,1,0
,iPhone 12,ccurate white balance and superb contrast dey iphone 12,1,0
,iPhone 12,i am happy with iphone 12 camera,1,1
,iPhone 12,low light photo onek joss iphone 12 e,1,0
,iPhone 12,iphone 12 er main camera joss,1,1
,iPhone 12,iPhone 12 as one of the best phones for selfies because of the great image (and video) quality.,1,1
,iPhone 12,iPhone 12 was doing for this reviewer for the good chunk,1,1
,iPhone 12,the first reason one buys an iPhone 12 is the hassle-free transition and operation,1,1
,iPhone 12,iPhone 12 offers - an excellent OLED screen?,1,1
,iPhone 12,stereo speaker system ase iphone 12 e,1,1
,iPhone 12,elegant and lightweight body of premium build iphone 12 er,1,1
,iPhone 12,The three cameras on the iPhone 12 are consistently good in taking photos,1,1
,iPhone 12,iPhone 12 photography skills onek valo,1,1
,iPhone 12,blurry photos paoa jayna iphone 12 e,1,0
,iPhone 12,iPhone 12 strikes the perfect balance between size,1,1
,iPhone 12,iPhone 12 strikes the perfect balance between price,1,1
,iPhone 12,iPhone 12 strikes the perfect balance between features,1,1
,iPhone 12,best ekta phone iphone 12,1,0
,iPhone 12,phone kinle iphone 12 kinen best,1,1
,iPhone 12,iphone 12 worthy,1,1
,iPhone 12,best phone iphone 12,1,1
,iPhone 12,tk waste hbe na iphone 12 e,1,0
,iPhone 12,budget e bet phone iphone 12,1,1
,iPhone 12,one kvalo ram iphone 12 er,1,1
,iPhone 12,iphone 12 er gpu shei,1,1
,iPhone 12,iphone 12 er os joss,1,0
,iPhone 12,apple onek imporve korse iphone 12 e,1,0
,iPhone 12,kinle iphone 12 kineen joss ekta phone,1,0
,iPhone 12,one of the best phone iphone 12,1,1
,iPhone 12,iphone 12 er camera onek joss,1,0
,iPhone 12,gf ekta iphone 2 gift chaise,1,0
,iPhone 12,iphone 12 onek valo ekta phone,1,1
,iPhone 12,ekta iphone 12 lagbe,1,0
,iPhone 12,keu iphone 12 dite parben,1,0
,iPhone 12,iphone 12 official ta koi pabo,1,0
,iPhone 12,best reviewd phone iphone 12,1,0
,iPhone 12,total 6 ta colro ase iphone 12 e,1,0
,iPhone 12,iphone 12 er color gula onek sundor,1,0
,iPhone 12,3 ta color e sundor iphone 12 er,1,1
,iPhone 12,iphone 12 er weight 4.76 ounces?,1,0
,iPhone 12,Super Retina XDR display use korse iphone 12,1,0
,iPhone 12,iphone 12 Super Retina XDR display ase,1,0
,iPhone 12,iphone 12 er display khub sundor,1,0
,iPhone 12,valo ekta super ratina display ase iphone 12 e,1,1
,iPhone 12,iphone 12 er display best,1,1
,iPhone 12,all_screen OLED display use krse iphone 12 e,1,0
,iPhone 12,iphone 12 er display all_screen OLED display,1,0
,iPhone 12,HDR display ase iphone 12 e?,1,0
,iPhone 12,iphone 12 er hdr display valo,1,1
,iPhone 12,display use kore aram pacchi iphone 12 er,1,1
,iPhone 12,eto valo ekta comfortable display iphone12 er bolar moto na,1,0
,iPhone 12,True Tone ase iphone 12 e,1,0
,iPhone 12,Haptic Touch feature ase iphone 12 e,1,0
,iPhone 12,"2,000,000:1 contrast ratio ase iphone 12 e",1,1
,iPhone 12,625 nits max brightness dise iphone 12 e,1,1
,iPhone 12,iphone 12 er 625 nits max brightness,1,1
,iPhone 12,Fingerprint-resistant oleophobic coating dise iphone 12 e,1,0
,iPhone 12,iphone 12 e Fingerprint-resistant oleophobic coating dise,1,1
,iPhone 12,iphone 12 Support for display of multiple languages,1,1
,iPhone 12,Support for display of multiple languages in iphone 12,1,0
,iPhone 12,IEC standard 60529 iphone 12,1,1
,iPhone 12,A14 Bionic chip ase iphone 12 e,1,0
,iPhone 12,iphone 12 er chipset to onek valo,1,1
,iPhone 12,iphone 12 e A14 Bionic chip use korse,1,0
,iPhone 12,6-core CPU ase iphone 12 e,1,0
,iPhone 12,iphone 12 e valo cpu use krse?,1,0
,iPhone 12,iphone 12 e 6-core CPU use krsee,1,1
,iPhone 12,gpu kimn iphone 12 er,1,1
,iPhone 12,iphoen 12 e valo gpu use krse,1,0
,iPhone 12,4-core GPU use krse iphone 12 e,1,0
,iPhone 12,16-core Neural Engine ase iphone 12 e,1,1
,iPhone 12,Dual 12MP camera system iphone 12?,1,1
,iPhone 12,Wide: ?/1.6 aperture iphone 12,1,1
,iPhone 12,Ultra Wide: ?/2.4 aperture and 120? field of view ase iphone 12 e,1,0
,iPhone 12,2x optical zoom out dise iphone 12 e,1,0
,iPhone 12,Digital zoom up to 5x ase iphone 12 e,1,0
,iPhone 12,iphone 12 e Portrait mode with advanced bokeh and Depth Control ase,1,1
,iPhone 12,iphone 12 er Portrait Lighting with six effects,1,0
,iPhone 12,Optical image stabilization ase iphone 12 e,1,0
,iPhone 12,Seven_element lens ase iphoen 12 e,1,0
,iPhone 12,iphone 12 e Seven_element lens ase,1,0
,iPhone 12,five_element lens (Ultra Wide) lens ase iphone 12 e,1,0
,iPhone 12,iphone 12 e five_element lens (Ultra Wide),1,0
,iPhone 12,True Tone flash with Slow Sync ase iphone 12 e,1,0
,iPhone 12,iphone 12 e True Tone flash with Slow Sync ase,1,0
,iPhone 12,iphone 12 die Panorama (up to 63MP) kora jay,1,0
,iPhone 12,Sapphire crystal lens cover ase iphone 12 er,1,1
,iPhone 12,100% Focus Pixels (Wide) ase iphoen 12 e,1,1
,iPhone 12,Night mode ase iphone 12 e,1,1
,iPhone 12,iphone 12 e Night mode valo,1,1
,iPhone 12,Deep Fusion ase iphone 12 e,1,0
,iPhone 12,east or west iphone 12 is the best,1,1
,iPhone 12,jei phone e nen vai iphone 12 er sathe tulona hbe na,1,1
,iPhone 12,iphone 12 e sob kisu best,1,0
,iPhone 12,iphone 12 er kono drawback nai,1,1
,iPhone 12,ekdom perfect ekta phone hocche iphone 12,1,1
,iPhone 12,chok bondho koe kine felen iphone 12,1,0
,iPhone 12,eto valo valo sob feature iphone 12 ei ase,1,0
,iPhone 12,iphone 12 chara r kno phn eto valo na,1,1
,iPhone 12,sudu sudu tk nosto na koira iphoen 12 kinen,1,0
,iPhone 12,iphone 12 super,1,0
,iPhone 12,khubi valo ekta phone iphone 12,1,0
,iPhone 12,amar iphone 12 nie kono complain nai,1,0
,iPhone 12,iphone 12 to purai perfect,1,1
,iPhone 12,eto joss iphone 12,1,1
,iPhone 12,ami kidney beche iphone 12 kinbo,1,1
,iPhone 12,keu amake ekta iphone 12 gift koren,1,1
,iPhone 12,je amake ekta iphone 12 gift korbe ami take bie krbo,1,0
,iPhone 12,ajk amar ekta borolok bf thakle iphone 12 gift krto,1,0
,iPhone 12,bf nai to ki hoise kidney to ase setadie iphone 12 kinbo,1,0
,iPhone 12,iphone 12 amr dream phone,1,0
,iPhone 12,iphone 12 eto joss kn,1,0
,iPhone 12,please keu amake ekta iphone 12 den,1,1
,iPhone 12,keu ki dibe iphone 12,1,1
,iPhone 12,amar ekta iphone 12 lagbe,1,1
,iPhone 12,amar ekta iphone 12 lagbei lagbe,1,1
,iPhone 12,keu iphone 12 die propose koren,1,1
,iPhone 12,amar ekta iphone 12 khubi dorkar,1,0
,iPhone 12,je amake ekta iphone 12 dibe ami take valobashbo,1,1
,iPhone 12,amar bie te iphone 12 gift chai,1,0
,iPhone 12,amar birthday te iphone 12 gift chai,1,1
,iPhone 12,iphone 12 ki vailable ase stock e?,1,0
,iPhone 12,iphone 12 kobe restock krben abar,1,1
,iPhone 12,apander iphone 12 paoa jayna kn amr lagbe,1,1
,iPhone 12,Smart HDR 3 ase iphone 12 e,1,0
,iPhone 12,Wide color capture for photos and Live Photos ase iphone 12 e,1,0
,iPhone 12,Lens correction (Ultra Wide) ase iphone 12 e,1,0
,iPhone 12,iphone 12 e Lens correction (Ultra Wide) ase?,1,1
,iPhone 12,Advanced red_eye correction use kora hoise iphone 12 e,1,1
,iPhone 12,iphone 12 e Advanced red_eye correction ase?,1,0
,iPhone 12,Auto image stabilization ase iphone 12 e,1,1
,iPhone 12,iphone 12 e Auto image stabilization ase,1,1
,iPhone 12,Burst mode available iphone 12 e,1,1
,iPhone 12,Photo geotagging kora jay iphone 12 die,1,1
,iPhone 12,Image formats captured: HEIF and JPEG ase iphone 12 e,1,0
,iPhone 12,12MP camera ase iphone 12 e,1,0
,iPhone 12,Portrait mode with advanced bokeh and Depth Control ase iphone 12 e,1,1
,iPhone 12,iphone 12 e Portrait mode with advanced bokeh and Depth Control ase,1,0
,iPhone 12,HDR video recording with Dolby Vision up to 4K at 30 fps kora jay iphone 12 die,1,0
,iPhone 12,"4K video recording at 24 fps, 25 fps, 30 fps, or 60 fps kora jay iphone 12 die",1,1
,iPhone 12,Time_lapse video with stabilization kora jay iphoen 12 die,1,1
,iPhone 12,Night mode Time_lapse ase iphone 12 e,1,0
,iPhone 12,"Cinematic video stabilization (4K, 1080p, and 720p) kora jay iphone 12 die",1,0
,iPhone 12,Wide color capture for photos and Live Photo ase iphone 12 e,1,0
,iPhone 12,Retina Flash available iphone 12 er,1,1
,iPhone 12,Auto image stabilizatio kora jay iphone 12 die,1,1
,iPhone 12,Enabled by TrueDepth camera for facial recognition face id ase iphone 12 e,1,1
,iPhone 12,apple pay er subidha ase iphone 12 e,1,0
,Poco x3,poco x3 kom dame valo phone,1,1
,Poco x3,poco x3 gf k gift krbo valo phone,1,1
,Poco x3,poco x3 camera valo,1,0
,Poco x3,poco x3 er batter valo vai,1,1
,Poco x3,vai poco x3 kinen,1,0
,Poco x3,best budget phone poco x3?,1,0
,Poco x3,poco x3 kinmu ajke valo phone sunsi tai,1,0
,Poco x3,poco x3 NFC support kore naki?,1,0
,Poco x3,poco x3 valo phone,1,0
,Poco x3,"poco x3 fast charge hoy, 30 min e full charge",1,1
,Poco x3,poco x3 sundor user interface,1,1
,Poco x3,poco x3 google apps beshi,1,0
,Poco x3,poco x3 gf k gift dibo,1,0
,Poco x3,poco x3 ram onek fast,1,1
,Poco x3,valo ram er phone chaile poco x3 nen,1,0
,Poco x3,poco x3 er ram komdamer moddhe best,1,0
,Poco x3,"rasel vai poco x3 nen, best budget phone",1,0
,Poco x3,poco x3 kinen ram valo,1,0
,Poco x3,poco x3 er raam onek beshi fast onno phone er cheye,1,0
,Poco x3,poco x3 er ram barano o jay,1,1
,Poco x3,"15 GB porjnto barano jay ram poco x3 e, valo phone",1,0
,Poco x3,bestgaming phone poco x3,1,1
,Poco x3,pubg khelar jonne best phone poco x3,1,0
,Poco x3,jekno game khela jay poco x3 die,1,1
,Poco x3,ami saradin pubg kheli poco x3 die,1,1
,Poco x3,game khelar jonne nite chaile valo phone hobe poco x3,1,1
,Poco x3,ami game khelar jonne poco x3 kinsi,1,0
,Poco x3,cod o khela jay poco x3 die,1,1
,Poco x3,lagging cahra game khelar mto phone hoilo poco x3,1,1
,Poco x3,vai poco x3 nen lagging chara game khela jay,1,0
,Poco x3,"poco x3 die pubg, cod sob khelte parben",1,1
,Poco x3,game khelar somoy poco x3 lag deyna,1,1
,Poco x3,asphalt 9 kheli realme8 die kno lag deinai kokhono,1,1
,Poco x3,poco x3 game khealr somoy gorom hoyna,1,0
,Poco x3,"na vai ekom damer modde best pgone poco x3, kono somossa nai",1,0
,Poco x3,poco x3 dai saradin game kheli phone gorom hoyna,1,1
,Poco x3,ajkei pubg khelar jonne poco x3 kinlam sbai bollo etai valo hbe,1,1
,Poco x3,"ji vai ami gamer, saradin game kheli eijnnei poco x3 nisi",1,0
,Poco x3,samne turnament ase cod er tai poco x3 kinlam,1,1
,Poco x3,poco x3 er batter backup valoi,1,1
,Poco x3,vai ami use krsi ipoco x3 best gaming er jonne,1,1
,Poco x3,poco x3 nen valo service dicche,1,0
,Poco x3,poco x3 ekta jinis vai akdom elite class,1,0
,Poco x3,poco x3 er scrren onk joss,1,0
,Poco x3,poco x3 er display to valoi,1,1
,Poco x3,poco x3 nibo screen ta sundor,1,1
,Poco x3,1000 nits brightness poco x3 er etai nea best option,1,1
,Poco x3,apanr bydget er moddhe poco x3 best option,1,0
,Poco x3,ha vai britghness joss poco x3 er?,1,0
,Poco x3,vai amr poco x3 er display ta onek joss lagse,1,0
,Poco x3,fingerprint sensor ase poco x3 e,1,1
,Poco x3,poco x3 er fingerprint sensor ta valoi fast,1,0
,Poco x3,ji vai poco x3 er sensor thikmtoi kaj kre,1,1
,Poco x3,na vai fingerprint sensor e kno fault nai poco x3 er,1,1
,Poco x3,poco x3 er fingerprint sensor onk fast,1,1
,Poco x3,gamer der jonen best budget phone poco x3,1,0
,Poco x3,ji vai apni gamer hoile r jodi game khealr jonen kinte chan taile obossoi poco x3 nen,1,1
,Poco x3,best budget phone poco x3 for gamers,1,1
,Poco x3,poco x3 er sob feature paben vai,1,1
,Poco x3,eker vitor sob hoilo poco x3,1,0
,Poco x3,poco x3 e ja ja lagbe apnar sob e paben,1,1
,Poco x3,emn kisu nai jeda poco x3 e nai,1,0
,Poco x3,vai poco x3 kinen,1,1
,Poco x3,poco x3 er price koto?,1,1
,Poco x3,poco x3 available ase ekhn?,1,1
,Poco x3,vai ekta poco x3 nibo inbox e reply den,1,1
,Poco x3,ekta poco x3 ordeer disila mekhono painai?,1,0
,Poco x3,price ki fixed poco x3 er ??,1,1
,Poco x3,price ta ektu koman duita nibo poco x3,1,1
,Poco x3,poco x3 ki ekhn stock e ase?,1,1
,Poco x3,ak jodi ekta gf thakto poco x3 gift paitam,1,1
,Poco x3,keu amake ekta poco x3 gift den,1,1
,Poco x3,ajke ekta poco x3 nai bole pubg khelte parina,1,0
,Poco x3,tk jomacchi ekta poco x3 kinbo,1,0
,Poco x3,poco x3 official ta koi pawa jabe?,1,0
,Poco x3,ekhone poco x3 er hype beshi,1,0
,Poco x3,dost poco x3 ne valo hobe,1,0
,Poco x3,poco x3 sell korben keu?,1,0
,Poco x3,poco x3 is better then redmi 9,1,1
,Poco x3,poco x3 is better market e ekhn,1,0
,Poco x3,poco x3 e valo hobe redmi 9 theke?,1,1
,Poco x3,market e ekhn reakme 8 valo chole,1,0
,Poco x3,vai dokan ghure dekhen poco x3 chole sob jaygai,1,0
,Poco x3,poco x3 kinsi ekta valoi service dicche,1,1
,Poco x3,amr phone er performance khubi valo poco x3,1,1
,Poco x3,poco x3 nia revie den vai,1,0
,Poco x3,vai review chai poco x3 er,1,0
,Poco x3,keu ki bolte parben poco x3 er battery performanc kemon,1,0
,Poco x3,tk nosto korte na cahile poco x3 nen,1,0
,Poco x3,poco x3 kinsi amr tk ushul,1,1
,Poco x3,poco x3 onek fast charge hoy ami kinlam ak month age,1,0
,Poco x3,ai tk e realme8 nia nen vai same jinis paben aro valo,1,0
,Poco x3,vai budget rektu bariay poco x3 nen valo hbe,1,1
,Poco x3,keu amke ektu bole poco x3 nea thik hbe ki na,1,1
,Poco x3,poco x3 er amoled screen vai nen,1,1
,Poco x3,ekta valo amoled screen er jonne poco x3 nisi,1,0
,Poco x3,amoled scrren ase poco x3 er eijnne nisi,1,1
,Poco x3,poco x3 er scrren ta pura makkhon vai,1,0
,Poco x3,smule user hoile poco x3 nen,1,1
,Poco x3,ji vai amio smule user aijnnei poco x3 nisi,1,1
,Poco x3,poco x3 smule user der jonne best,1,1
,Poco x3,dost tui to smule use kris taile poco x3 ne best hobe,1,1
,Poco x3,poco x3 e smule user der jonen onek benefit ase?,1,1
,Poco x3,sunsi je poco x3 naki smule user der jnen best,1,0
,Poco x3,jara gan jay oder jnne poco x3 best,1,0
,Poco x3,apni to singer poco x3 nen,1,0
,Poco x3,ha gan gawar jonne poco x3 best,1,0
,Poco x3,poco x3 e ear monitoring ase,1,1
,Poco x3,ear monitoring er jonne poco x3 valo,1,0
,Poco x3,poco x3 kinsi eaar monitoring system ase gan gaite subidha,1,0
,Poco x3,"ha dost poco x3 try korte paris, ear monitoring feature ta besh valo",1,1
,Poco x3,real me 8 er ear monitoring system kemon?,1,0
,Poco x3,smule app use krar jonen poco x3 best karon etai ear monitoring ase,1,1
,Poco x3,notifiaction scrren valoi poco x3 er,1,1
,Poco x3,poco x3 e notification onk flawlessly ashe,1,0
,Poco x3,na vai poco x3 e oi problem nai notification onk smotth ashe,1,1
,Poco x3,redmi note 10 er theke real me 8 valo,1,0
,Poco x3,poco x3 nen vai redmi nien na,1,1
,Poco x3,redmi note 10 ar realme er modde poco x3 best,1,1
,Poco x3,redmi near cheye poco x3 nia nen thokben na,1,1
,Poco x3,poco x3 best phone redmi er cheye,1,1
,Poco x3,poco x3 nen redmi er cheye valo service dibe?,1,0
,Poco x3,"na redmi nien na, poco x3 nen",1,1
,Poco x3,earphone er sound quality poco x3 er valo,1,1
,Poco x3,poco x3 er sound joss,1,1
,Poco x3,poco x3 sound onk joss,1,1
,Poco x3,earphone onk valo service dey poco x3 er,1,0
,Poco x3,ha poco x3 er sathe earphone ase,1,1
,Poco x3,poco x3 er earphone gula pura makkhon,1,0
,Poco x3,poco x3 er sound quality joss,1,1
,Poco x3,music sunar jonen poco x3 er earphone best,1,1
,Poco x3,poco x3 er batter backup er kno tulona nai,1,0
,Poco x3,vai shera batter backup paben poco x3 e,1,0
,Poco x3,battery backup er jonen kinle poco x3 chok bondho kore nie nen,1,0
,Poco x3,na poco x3 er battery te kono somossa nai,1,1
,Poco x3,real me 8 er battery backup to vai mone koren top class,1,1
,Poco x3,battery backup r fast charging er jonne poco x3 er kono tulona nai,1,0
,Poco x3,keu ektu bole poco x3 er battery backup koto?,1,1
,Poco x3,poco x3 er battery performance kmn?,1,1
,Poco x3,poco x3 er battery performanc eto onek valo,1,0
,Poco x3,poco x3 er standby time to onek,1,1
,Poco x3,full cahrge hoite matro 1 hour lage poco x3 e?,1,0
,Poco x3,poco x3 full charge hoite onek kom somoy lage ekbare superfast charging,1,0
,Poco x3,gf ke poco x3 kien dilam ekhn na icahrge nai bole chat kora off kore na,1,0
,Poco x3,poco x3 e eto fast cahrging kmen hoy amie obak hoye jai,1,1
,Poco x3,ai phonegular moddhe poco x3 e sobchsey beshi fast charging,1,0
,Poco x3,redmi er theke poco x3 fast charging,1,1
,Poco x3,poco x3 has the best of the entire 5 to 8 lineup,1,0
,Poco x3,best chipset ai budget e poco x3 e paben,1,0
,Poco x3,poco x3 er chipset joss,1,1
,Poco x3,onno gular cheye poco x3 er chipset valo,1,0
,Poco x3,poco x3 nsii chipset joss,1,0
,Poco x3,best chipset poco x3 er ei budget e,1,1
,Poco x3,poco x3 er benchmark test performance valo,1,1
,Poco x3,wild rift khelar jonne poco x3 best,1,1
,Poco x3,poco x3 die wild rift kheltesi shei performance?,1,0
,Poco x3,wild rift khealr jonne nile poco x3 nen,1,0
,Poco x3,ha poco x3 die wild rift khela jay,1,1
,Poco x3,poco x3 er graphics valoi,1,1
,Poco x3,medium to high graphics chaile poco x3 dekhen,1,0
,Poco x3,poco x3 er graphics valo hobe?,1,1
,Poco x3,valoi graphics dektesi poco x3 e,1,0
,Poco x3,tmi jodi ei budget e val ographics chao taile poco x3 nao,1,1
,Poco x3,game khelar jonne perfect graphics poco x3 er,1,1
,Poco x3,poco x3 die arame game kheli graphics shei,1,0
,Poco x3,vai ai budget e poco x3 er chey valo graphics paben na,1,0
,Poco x3,"poco x3 cahali, medium to high graphics support dey",1,0
,Poco x3,poco x3 overall valoi,1,1
,Poco x3,overall ekta valo phone hocche poco x3,1,0
,Poco x3,poco x3 r realme 7 er moddhe konta better?,1,0
,Poco x3,rasel amake ekta poco x3 kine de,1,1
,Poco x3,poco x3 kine na dile bie krmu na,1,0
,Poco x3,ekta poco x3 lagbe amar?,1,1
,Poco x3,ammur jonne ekta poco x3 kinbo,1,1
,Poco x3,rasel re bolsilm ekta poco x3 kine dite deynai kipta,1,0
,Poco x3,samne amr birthday keu ekta poco x3 gift koren,1,0
,Poco x3,realem 8 e ki zoom use kora jay smoothly?,1,0
,Poco x3,poco x3 die keu class korsen?,1,0
,Poco x3,google meet easily use kra jay poco x3 e,1,1
,Poco x3,poco x3 die zoom use kora jay,1,1
,Poco x3,online class korar jonne poco x3 best,1,1
,Poco x3,online class korar jonne ekta poco x3 kinlam,1,0
,Poco x3,poco x3 die zoom metting kori kono somossa nai,1,0
,Poco x3,poco x3 e di realme diler use kora jay?,1,1
,Poco x3,killer performance in gamming poco x3 er,1,1
,Poco x3,killer performance in app services poco x3 er,1,1
,Poco x3,poco x3 onek handy,1,0
,Poco x3,poco x3 hate nile ekta premium feel dey,1,1
,Poco x3,premium look purai poco x3 er,1,0
,Poco x3,ekta dami premium phone er look ase poco x3 e,1,0
,Poco x3,look dkle keu bujbei na poco x3 er dam eto kom,1,1
,Poco x3,"premium look, showoff korte chaile poco x3 nen",1,0
,Poco x3,poco x3 er look onk joss,1,0
,Poco x3,responsive screen onek poco x3 er,1,0
,Poco x3,ekhn market er one of the best phone poco x3,1,1
,Poco x3,bortomane bajare sobchey beshi choltese poco x3,1,0
,Poco x3,market er sobcheye valo phone poco x3,1,1
,Poco x3,r kono phone dekhar e dorkar nai poco x3 nia ne,1,1
,Poco x3,poco x3 er amoled display ase etai valo lagse,1,0
,Poco x3,underdisplay fingerprint ase poco x3 e,1,1
,Poco x3,na poco x3 heavy na,1,1
,Poco x3,poco x3 onek loght weight ekta phone,1,1
,Poco x3,eto valo battery and onk lightweight poco x3,1,0
,Poco x3,weight er jonne poco x3 nilam onek light,1,0
,Poco x3,poco x3 carry korte subidha,1,0
,Poco x3,poco x3 is better and honestly you love it,1,1
,Poco x3,"Guys Im really confused between Realme 7 Pro 6, 128. And. poco x3 8, 128. Can anoyone tell me which one is better In a moderate user",1,0
,Poco x3,Hlw...I want to buy poco x3.....Should I buy it??,1,0
,Poco x3,Plz give me your opinions....I will be very grate if you guys give me some opinions,1,1
,Poco x3,Good Amoled display for movies & shows colors are better than any non amoled display ase poco x3 e,1,0
,Poco x3,poco x3 to energy efficient,1,1
,Poco x3,khub valo ekta efficient phone chaile poco x3 nen,1,1
,Poco x3,onkekhn charge thake poco x3 e,1,0
,Poco x3,amito poco x3 ekdin charge die tana 3 din chalai,1,0
,Poco x3,poco x3 eto valo kn,1,0
,Poco x3,market er ekhn cheap phone poco x3,1,1
,Poco x3,eto kom price e eto kisu sudu poco x3 ei ase,1,1
,Poco x3,poco x3 nen cheap price e best phone,1,1
,Poco x3,gf re poco x3 kinna dissi ekhn saradin game khel amke patta deyna,1,1
,Poco x3,poco x3 er dispaly valo,1,1
,Poco x3,valo display r battery backup cahile poco x3 nen,1,0
,Poco x3,poco x3 is the best choice..,1,1
,Poco x3,poco x3 2 week dhore use krtesi kono issue face korinai,1,0
,Poco x3,poco x3 kinam ekdom smooth choltese,1,1
,Poco x3,keu poco x3 chalaile review den,1,0
,Poco x3,sound quality valoi poco x3 er,1,1
,Poco x3,valo sound chaile poco x3 nen,1,0
