,model,comment,sentiment,sex
918,OnePlus 8,Dynamic Bokeh option ase oneplus 8 er cameray,1,0.0
3928,Redmi 9,13 mp wide angle camera o dise redmi 9 e,1,1.0
3498,POCO F3,poco f3 8/256 price ?,1,0.0
2683,Poco x3,ha gan gawar jonne poco x3 best,1,0.0
4504,OnePlus 9,oneplus 9 price nord available ache ki ?,1,1.0
630,Tecno Spark,tecno spark 7 oppo কত টাকা ?,1,0.0
5220,Redmi 9,validity chek krsen redmi 9 er,1,1.0
4997,Redmi 9,redmi 9 cn global hoba,1,1.0
4224,Pixel 4,Pixel 4 e Up to 2.0 GHz cpu ase,1,1.0
361,iPhone 11,iphone 11 camera valo,1,0.0
3741,Pixel 4,selfie toalr jonne Pixel 4 nea jbe,1,0.0
746,Mi Note 10,redmi redmi note 10pro mate 6/128 available .. ?,1,0.0
884,Realme 8,realme 8 lagbe intek price,1,1.0
2643,Poco x3,poco x3 e 4K/30fps video recording ase?1,1,
1637,Galaxy A52,galaxy a52 e joss ekta color ase oceam green,1,1.0
573,Poco x3,ami selfie tular jonne poco x3 nibo,1,1.0
4848,iPhone 12,iphone 12 e A14 Bionic chip use korse,1,0.0
2018,10 Plus,ভাই এতো কম টাকায় এতো দামি ফোন সত্যি কি সম্ভব ! ! ! হলে আমি nokia 10 pluse টা নিতাম। ধন্যবাদ,1,0.0
4169,Galaxy A52,motamoti sob feature e use krlam valoi lase galaxy a52,1,1.0
39,Realme 5i,5V6A Charge Adapter dey realme 5i er sathe,1,0.0
2939,Mi 11X,F3 Available 8/256 nord MI 11x 8/128 ?,1,0.0
4254,Realme 8,realme 8 er Proximity sensor ta valoi,1,1.0
4534,Mi Note 10,redmi note 10 4/64 er ki ki colour available ?,1,1.0
1695,Mi Note 10,redmi note 10 oppo 108mp ( 6/128 ) official price moto,1,0.0
4634,Realme X2,apander inbox krsi realme x2 er jonne,1,0.0
5159,Pixel 4,jara Pixel 4 use korse sbai valo review dise,1,0.0
482,Mi 11 Lite,Mi 11 lite 5g ashce ?,1,1.0
2017,Redmi 9,redmi 9 phone ta beshi ekta valo na,0,0.0
2022,Redmi 9,redmi 9 er display valo,1,1.0
41,iPhone 12,iPhone 12 screen valo,1,0.0
2630,Mi Note 10,redmi note 10 4/64 International Global available ? ? ?,1,0.0
1701,Realme 8,amar ekta realme 8 lagbei must,1,1.0
1044,Redmi 9,vai redmi 9 shera,1,0.0
745,Realme 8,realme 8 er USB Type-C port ta valoi,1,0.0
3097,Redmi 9,amar kase redmi 9 ase niben,1,1.0
1706,Realme X2,realme x2 oppo grand colour hobe . ?,1,0.0
944,Redmi K40,redmi k40 pro+ hobe ?,1,1.0
4123,Realme 8,thikmto sob kisu kaj kore na realme 8 e,0,1.0
120,Realme 8,ha amio deksi 119? Ultra wide-angle lens ase realme 8 e,1,0.0
3723,iPhone 12,3 ta color e sundor iphone 12 er,1,1.0
254,Poco x3,poco x3 not bad at this price?1,0,
332,OnePlus 8,oneplus 8 e pic edit korar jonne onk sundor sundor filter ase,1,1.0
3436,Poco x3,poco x3 e bole gaming processor?1,1,
5176,Realme X2,realme x2 er ocean greancolor tar upor crush khaisi,1,0.0
1135,iPhone 11,Is unofficial iphone 11 inactive ?,1,0.0
4951,Redmi K40,redmi k40 price play,1,1.0
726,Poco x3,poco x3 er cpu konta,1,0.0
2728,Mi Note,redmi note 9,1,0.0
4780,Mi Note,Amar redmi note 8 lagbe,1,1.0
5080,Redmi 10X,redmi 10x 4/128 এটার দাম কত ?,1,1.0
2918,iPhone 12,sudu sudu tk nosto na koira iphoen 12 kinen,1,0.0
2322,Realme C2,realme c25 . ?,1,0.0
1091,Poco x3,website e deksi 2 Nano card slots + 1 Micro SD ase poco x3 e,1,1.0
1547,Pixel 4,Pixel 4 e charge valoi thake,1,0.0
1100,iPhone XR,vai iphone xr er price moto,1,0.0
3883,Galaxy A52,10 W charger thake galaxy a52 er sathe,1,1.0
1849,Poco x3,poco x3 goriber iphone,1,0.0
1134,Realme X2,amaro ekta realme x2 kena dorkar?1,1,
3868,Pixel 4,valo batterybackup chaile Pixel 4 nie nite paris,1,0.0
594,POCO M2,poco m2 oppo unofficial available mate ?,1,0.0
3257,iPhone 11,you can not cahnge the fons in iphone 11,0,0.0
3953,Pixel 4,Pixel 4 er sobgual color e sundor?1,0,
3658,Galaxy A52,galaxy a52 er color gular review hbe karo kase,1,1.0
3935,Realme 8,realme 8 joss,1,1.0
4355,Poco x3,r kono phone dekhar e dorkar nai poco x3 nia ne,1,1.0
1480,POCO X3,poco x3 nfc,1,1.0
3010,OnePlus 8,Vai avid koyekbar phab deyechi but apnader network busy ashe ..... avid oneplus 8 oppo nibo ajk,1,0.0
3024,Realme 8,kom damer ekek vitor sob realme 8,1,0.0
2284,Realme 8,back er design ta khubi faltu realme 8 er,0,1.0
857,POCO X3,poco x3 nfc 6/128 available ?,1,0.0
495,iPhone 11,ji vai iphone 11 er sensor thikmtoi kaj kre,1,1.0
3704,Poco x3,ARM Mali-G76 gpu ase poco x3 e?1,0,
1724,Realme 8,ha realme 8 er sathe earphone ase,1,0.0
5006,POCO X3,odd glitch die vora poco x3,0,0.0
4030,Redmi 9,inbox korsi reply den redmi 9 4g support kore naki,1,0.0
1736,Mi Note,redmi note 7 pavo,1,0.0
3755,Mi Note 10,Sir redmi note 10 oppo mate avid narzo,1,1.0
4115,Realme 8,realme 8 e 3 card slot ase,1,0.0
3806,iPhone 12,iphone 12 e sob kisu best,1,0.0
2859,iPhone 8,iphone 8 plus price moto bhai ?,1,1.0
145,iPhone 11,iphone 11 e sob app oawa jayna,0,0.0
1996,Realme X2,amr gf ekta realme x2 cahise,1,0.0
5108,Realme 8,UIS Video Stabilization ase realme 8 e,1,1.0
1766,Realme X2,jaan amake realme x2 kine dao,1,1.0
4090,iPhone X,iphone x 64 silver price moto ?,1,0.0
3656,iPhone 12,Wide color capture for photos and Live Photos ase iphone 12 e,1,0.0
685,iPhone 12,iPhone 12 as one of the best phones for selfies because of the great image (and video) quality.,1,1.0
2409,Realme 5i,realme 5i er box e onek kisu dey,1,1.0
4290,Poco x3,sob frndra eksathe realem 8 kinsi pubg khelar jonne,1,0.0
5166,Pixel 4,amr gf o onek posondo korse Pixel 4,1,1.0
623,Redmi 9,amar purple color onek valo lage tai redmi 9 sunset purple nisi,1,1.0
4713,Realme 8,bf k realme 8 gift krsi onk happy,1,0.0
2641,Pixel 4,onek sensor ase Pixel 4 e,1,0.0
4270,iPhone 11,iphone 11 kinbo na charger nai,0,1.0
4197,Realme 8,realme 8 gf k gift krbo valo phone,1,0.0
1345,iPhone 11,iphone 11 er sathe headphone deyna?0,1,
1158,POCO M3,poco m3 6/128 available ? ?,1,0.0
1887,Poco x3,keu amake ekta poco x3 gift den,1,1.0
2533,Oppo F1,oppo f19 oppo,1,1.0
3499,POCO X3,game khealr somoy onek lag kore poco x3,0,1.0
5020,Galaxy A52,19.5:9 aspect ratio galaxy a52 display er,1,0.0
2726,OnePlus 8,oneplus 8 pocah,0,0.0
4397,Redmi 9,redmi 9 use kore valo lagtese,1,0.0
2500,OnePlus 8,totally money waste oneplus 8,0,0.0
842,Pixel 4,Pixel 4 die valo pic tola jay,1,0.0
2748,Realme 5i,realme 5i valo lage edar HD display r jonne?1,0,
1704,Poco x3,rest or west poco x3 best,1,0.0
4832,iPhone 12,Auto image stabilization ase iphone 12 e,1,1.0
653,Realme 8,realem 8 e ki zoom use kora jay smoothly?,1,0.0
1632,OnePlus 8,amar oneplus 8 dorkar koi pabo,1,0.0
1029,Poco x3,look dkle keu bujbei na poco x3 er dam eto kom,1,1.0
3394,Poco x3,poco x3 e sob valo valo features paben,1,1.0
2807,Galaxy A52,galaxy a52 er ram nia kisu bolen vai,1,0.0
1199,Realme 8,"i do not buy realme 8, bad phone.",0,1.0
2483,OnePlus Nord,Vaiya ... oneplus nord 8/128 unofficial er price moto porbe .. ?,1,1.0
5137,Mi Note,redmi note 9pro price,1,1.0
3490,Pixel 4a ,pixel 4A vibe ki ?,1,0.0
119,iPhone XR,Apple iphone xr price,1,1.0
2628,Realme C17,I need realme c17 if available let mate knw .. thnx,1,1.0
2183,Redmi K40,এই ফোন ৩২ দিয়ে কে নিবে redmi k40 flare flare better .,1,0.0
2463,Mi Note 10,redmi note 10 oppo optimisation issue ki thik hoise ?,1,0.0
874,Realme 8,video stream korte onek jhamela kore realme 8,0,0.0
1128,Mi Note 10,"redmi note 10 oppo 6/128 22,500 ki indian ? ? ?",1,1.0
622,Realme 8,realme 8 very ugly and weired,0,0.0
5058,Poco x3,poco x3 nisi onk comfortable use krte,1,1.0
463,Pixel 4,amr bf Pixel 4 gift chay,1,1.0
4258,Realme 8,8 gb ram ase realme 8 e?1,1,
1559,Redmi 9,reading mode ase redmi 9 e,1,1.0
1309,Poco x3,"I like the design, the weight and the specs of poco x3",1,1.0
1754,Realme C2,apnader kache ki realme C2s iphone mate chacha nokia ?,1,0.0
2472,Poco x3,valo touch paisi poco x3 use kore,1,1.0
5162,OnePlus 8,Global oneplus 8 oppo 12/256GB & 8/128 GB প্রাইজ কত ভাই ... ?,1,1.0
882,Pixel 4,selfie tolar jonne Pixel 4 kmn,1,1.0
4612,OnePlus Nord,oneplus nord 8/128 price moto,1,1.0
372,Mi Note,redmi Note10 Pro ( 6/128 ) & redmi Note10 Pro Max ( 6/128 ) কি সোমবার সকালে বসুন্ধরা মার্কেট শো রুমে পাওয়া যাবে ?,1,1.0
4060,Vivo V15,vivo V15 মুবাইল ফুন লাগবে,1,0.0
1964,OnePlus 8,oneplus 8 er Gyro-meter sensor valo kaj kore,1,0.0
4074,Mi Note,redmi note 9 lagba hmoe delivery charge moto,1,0.0
51,iPhone 11,Apple isn't offering any color calibration options with the iPhone 11,0,0.0
651,OnePlus 6,oneplus 6/128 Interstellar Glow colour available ? Nd price ?,1,1.0
4902,POCO X3,দামই বলে দিবে poco x3 oppo নাকি redmi k40 সেরা,1,1.0
2761,Poco x3,full cahrge hoite matro 1 hour lage poco x3 e?1,0,
966,Pixel 4,Pixel 4 er camera saturation valo,1,0.0
3036,iPhone 12,we have mostly positive impressions from the iPhone 12 screen,1,0.0
4056,Pixel 4,hd video valo dekha jay Pixel 4 die,1,0.0
1733,Pixel 4,am iPixel 4 use krsi valo lagse,1,0.0
4908,Realme X2,jani realme x2 e diba cause iphone keanr tk nai tmr,1,0.0
3981,Redmi 9,redmi 9 pawar 4/64,1,0.0
4621,Poco x3,ekta dami premium phone er look ase poco x3 e,1,0.0
995,Realme 8,8GB LPDDR4X ram ase realme 8 e,1,0.0
1686,Poco x3,ekhn market er one of the best phone poco x3,1,1.0
2652,OnePlus 8,oneplus 8 is not so good,0,1.0
2402,Pixel 4,Pixel 4 er camera details bolen,1,0.0
674,Redmi 9,redmi 9 4/64••••••11999/- ( Chinese ),1,1.0
2195,POCO X3,mobile die game ekdm e khela jayna poco x3 e,0,1.0
781,POCO M3,"poco m3 oppo kobe pawa jabe , janaben kindly .. ?",1,1.0
3071,Redmi 9,onk deman redmi 9 r stock e thake na,1,1.0
3751,Poco x3,ekta valo amoled screen er jonne poco x3 nisi,1,0.0
4294,iPhone 11,ios customization option kom iphone 11 e,0,1.0
549,Pixel 4,Pixel 4 e one kvalo valo sensor paisi,1,0.0
2158,OnePlus 8,all roiun der phone hocce oneplus 8,1,0.0
5004,iPhone 11,iphone 11 e ja ja lagbe apnar sob e paben,1,0.0
3043,Pixel 4,keu Pixel 4 er sensor gual bolen,1,1.0
3387,Redmi 9,selfei camera o valo redmi 9 er,1,1.0
1280,OnePlus 8,amar oneplus 8 one kvalo lagse,1,1.0
88,POCO X3,I don't recommend buying poco x3,0,0.0
718,Realme 6i,realme 6i ( indian ) available ?,1,0.0
936,Pixel 4,tuio Pixel 4 kinsis\?,1,0.0
513,Galaxy A52,galaxy a52 e Octa-core CPU use krse,1,0.0
4149,Redmi 9,valo batterybackup chaile redmi 9 nie nite paris,1,0.0
2473,Realme 5i,jara kinte chan realem 8 kinen,1,0.0
3011,Poco x3,poco x3 chara r kno valo phone pabenna ai price e,1,1.0
3670,Galaxy S21,galaxy s21 plus unofficial nai ?,1,0.0
3846,Redmi 9,gaming er jnno do not buy redmi 9,0,1.0
3003,Galaxy A52,"galaxy a52 valo tai chaisi, sathe iphone o dao somossa to nai",1,1.0
1832,Redmi 9,amr bf k redmi 9 gift korlam onk valo bolse,1,0.0
1676,POCO X3,pocha phone poco x3,0,1.0
50,OnePlus 8,oneplus 8 kinte chay sbai,1,0.0
1550,OnePlus 8,oneplus 8 er pray sob features e valo,1,0.0
1727,iPhone 11,iphone 11 e kono improvement dekhi nai,0,1.0
1765,POCO F3,poco F3 কবে পাবো ? .,1,1.0
4385,Realme X2,19.5:9 aspect ratio realme x2 display er,1,0.0
31,Pixel 4,total 3 ta card slot available ase Pixel 4 e,1,0.0
3019,Realme 8,ami realme 8 use krsi emn comfortable phone r nai,1,1.0
4279,Pixel 4,Pixel 4 er reading mode ta onek valo,1,1.0
2979,Pixel 4,ami dress er sathe match kore Pixel 4 purple senset color nisi,1,0.0
4734,iPhone 12,the colors are not always preserved well in night mode iphone 12,0,1.0
2141,Pixel 4,Pixel 4 er selfei camera review den,1,0.0
4917,OnePlus 8,gps navigation ase oneplus 8 e,1,0.0
3101,Realme 8,sobchey beshi positive reaview deklam realme 8 er,1,0.0
4319,Redmi 9,update dear por redmi 9 becomes complete trash,0,1.0
1257,iPhone 11,baje phone iphone 11,0,1.0
417,Realme 8,realme 8 eta ki available ? find price ?,1,0.0
4940,Palm,palm ektu kom hoye gelo nova arektu baraten,1,0.0
2554,OnePlus 8,amar ektu oneplus 8 er review lagto,1,1.0
3615,Redmi 9,redmi 9 ki rough use kora jabe,1,0.0
3002,Galaxy F62,galaxy F62 used iphone available ..,1,0.0
3863,iPhone 11,iphone 11 pocah,0,0.0
2424,Poco x3,poco x3 khubi handy,1,0.0
4388,Poco x3,smooth software paite chauile poco x3 er bikolpo nai,1,1.0
1429,Realme X2,ocean green color ta keu dekso realme x2 er,1,0.0
4311,iPhone 12,Burst mode available iphone 12 e,1,1.0
827,OnePlus 8,ai price e oneplus 8 neai best option,1,0.0
4736,Redmi K40,redmi k40,1,1.0
3096,Mi Note 10,redmi note 10 er palm kombe kobe akhono price onk high indian mate compare korle . 4/64 15500tk 6/128 18k hobe kokhon ?,1,0.0
1580,Realme 8,realme 8 er battery performance kmn?,1,0.0
3719,Galaxy S7,galaxy s7 edge woder note chai,1,1.0
2981,iPhone 12,iphone 12 to purai perfect,1,1.0
4157,Galaxy S20 FE,Samsung galaxy S20 FE er ki colour mate ?,1,1.0
1761,iPhone 11,iphone 11 lagbe bhaiya avid kibabe nibo please call mate 01772768783,1,0.0
3059,Realme 8,black ta kinlam realme 8 shei joss,1,0.0
912,Realme 5i,realme 5i ei juger shera phone,1,0.0
4818,iPhone 12,iphone 12 e sob app oawa jayna,0,1.0
551,iPhone 12,Advanced red_eye correction use kora hoise iphone 12 e,1,1.0
2733,Redmi K40,. Does redmi k40 oppo maven google services ?,1,1.0
4083,Realme 8,realme 8 onek valo phone?1,0,
3346,Poco x3,rasel amake ekta poco x3 kine de,1,1.0
289,Pixel 5,Google pixel 5 price,1,1.0
174,Realme 5i,realme 5i sbai onek posondo korse,1,1.0
719,Pixel 4,Pixel 4 er color tao khub sundor,1,0.0
1032,Realme 8,realme 8 er camera ekdm e valo na,0,0.0
5076,Realme 5i,pubg khelar jonne one of the best phone realme 5i,1,0.0
1829,Vivo V20 ,X3 oppo black hoile vivo v20 is a joke,1,0.0
426,Realme 5i,tk jomacchi realme 5i kinbo,1,1.0
1616,Realme 8,realme 8 used iphone tah ki colour ....,1,1.0
2149,OnePlus 9,oneplus 9 এটা আমি কিনবো01799177349,1,0.0
1860,iPhone 12,iPhone 12 allows this secondary camera to use Night Mode,1,1.0
1954,iPhone 12 Pro,Apple iphone 12 product price ?,1,0.0
3521,Redmi 9,redmi 9 nen besh valo,1,1.0
687,Poco x3,sob kisu ase poco x3 e,1,0.0
2001,iPhone 12,iphone 12 oppo er realme earphone home delivery hobe Gazipur sreepur,1,0.0
5132,iPhone 11,iphone 11 kinbo na headphone nai,0,1.0
393,POCO X3,poco x3 oppo phantom black ta vibe apndr kase ? Shop e eshe nitam ..,1,1.0
4771,Poco x3,poco x3 e UIS Max Video Stabilization ase,1,0.0
4833,Redmi 9,dhuru esb bolona kobe kinba redmi 9,1,0.0
662,Poco x3,poco x3 dai saradin game kheli phone gorom hoyna,1,1.0
917,Pixel 4,13 mp wide angle camera o dise Pixel 4 e,1,0.0
2218,OnePlus 8,AI Scene Recognition feature ase oneplus 8 e,1,0.0
2233,Realme 5i,dst ami realme 5i kinsi tui o kin,1,0.0
2720,Realme X2,amr bf realme x2 gift chay,1,0.0
1075,Pixel 4,amr ekta valo phone lagbe Pixel 4 valo hbe ki,1,1.0
4985,Redmi 9,redmi 9 cn mate ki,1,0.0
4935,POCO X3,poco x3 oppo bolen,1,0.0
4358,OnePlus 8,oneplus 8 e netflix stuck kore,0,1.0
4557,Poco x3,ha amio deksi 119? Ultra wide-angle lens ase poco x3 e,1,0.0
4643,Realme 5i,amar akse realme 5i er fingerprint sensor ta beshi valo lagse,1,1.0
2797,iPhone 12,iphone 12 easy to wipe clean.,1,0.0
2356,Pixel 4,amar Pixel 4 lgbe,1,0.0
2375,Realme 8,overall ekta valo phone hocche realme 8,1,1.0
2718,Realme 8,realme 8 kine keu dhora khaben na ami khaisi,0,0.0
4609,Poco x3,poco x3 er display to valoi,1,1.0
5209,Redmi K40 Gaming,redmi k40 gaming edition asbe kobe,1,0.0
132,Poco x3,poco x3 er dam koto?,1,0.0
3227,Oppo Reno3,oppo reno3 5 second grand available ...,1,0.0
4102,Redmi 9,redmi 9 slim na?0,0,
909,10 Plus,avid nokia 10 plus nibo,1,1.0
287,iPhone 12,iphone 12 er weight 4.76 ounces?1,0,
1140,Pixel 4,selfie camerar review valo Pixel 4 er,1,0.0
2878,Realme 5i,realme 5i e total 4 ta lens ase,1,0.0
1660,OnePlus 8,front camera wrost oneplus 8 er,0,1.0
962,POCO X3,poco x3 er mto eto faltu camera r nai,0,1.0
4068,Redmi 9,redmi 9 CN er palm narzo reno3 ? Eta moto 11500/- diya bikri moto !,1,1.0
72,Redmi 9,best ekta phone hocche redmi 9,1,0.0
2074,Redmi 9,redmi 9 er IR blaster onek joss,1,1.0
4603,iPhone 12,iphone 12 best phone,1,0.0
1182,POCO X3,poco x3 wrost phone bd er,0,1.0
4062,Mi Note 10 Lite,Vai apana der racer ki mi redmi note 10 lite asa .. ?,1,1.0
1159,Realme X2,realme x2 display aspect ratio hoise 19.5:9?1,1,
2490,Redmi 9,redmi 9 unofficial ta hobe nova ?,1,1.0
1837,Poco x3,poco x3 er gpu konta,1,1.0
3332,Realme 8,1080P/60fps video recording support kore realme 8,1,1.0
3932,Realme 8,pakka pubg player hoile realme 8 nia nen vai,1,0.0
2103,Poco x3,khub valo ekta efficient phone chaile poco x3 nen,1,1.0
4850,Realme X2,keu realme x2 kinte chaile amake knk den,1,1.0
2755,POCO X3,POCO X3 UNOFFICIAL PRICE KOTO ?,1,1.0
3929,OnePlus 8,oneplus 8 6/128,1,1.0
271,Realme 8,realme 8 er box e onek kisu dey,1,0.0
1983,Pixel 4,selfie tiemr ase Pixel 4 e,1,0.0
78,Realme 8,realme 8 game khealr somoy gorom hoyna,1,1.0
489,iPhone 12,headphone chara phone kmne kine manush iphone 12 er sathe cahrger nai,0,0.0
528,Pixel 4,12 nm FinFET cpu use krse Pixel 4 e,1,0.0
1391,POCO X3,poco x3 oppo find mate,1,1.0
4841,Realme X2,realme x2 er ram nia kisu bolen vai,1,0.0
1819,iPhone 11,kinbo na iphone 11 charge beshi thake na,0,1.0
3942,ZenFone 8,Asus zenfone 8 ki er price play ?,1,0.0
4065,Realme 8,realme 8 khubi handy,1,0.0
2775,Realme X2,realme x2 available ?,1,0.0
1259,iPhone 11,ekhone iphone 11 er hype beshi,1,0.0
2081,OnePlus 8,back er design ta khubi faltu oneplus 8 er,0,0.0
3760,POCO X3,poco x3 oppo available ?,1,0.0
4283,Pixel 4,amar Pixel 4 er review dorkr,1,1.0
3421,Poco x3,poco x3 use kori valo lagse,1,0.0
1083,Pixel 4,Pixel 4 e blue r green mix color ta joss,1,0.0
5223,Mi Note 10,redmi note 10 oppo mate vai ?,1,0.0
2964,Pixel 4,cpu kmn Pixel 4 er,1,0.0
1738,iPhone 12,iphone 12 e sob kisu onek fast,1,0.0
2363,POCO X3,poco x3 use kore akdom e satisfied na ami,0,0.0
3993,Realme 8,valo phone manei realme 8,1,1.0
2150,Realme 8,sbai bllo processor ta valo realme 8 er?1,1,
540,iPhone 11,Vai Need iphone 11promax ?,1,0.0
4374,iPhone 12,iphone 12 e Night mode valo,1,1.0
1699,OnePlus 8,sob features ase oneplus 8 e,1,1.0
4629,Pixel 4,selfeie te Portrait mode ase ki Pixel 4 e,1,0.0
130,OnePlus 8,etodin e ekta moner moto phone paisi oneplus 8,1,0.0
79,Pixel 4,LPDDR4X RAM use krse Pixel 4 e,1,1.0
167,Realme 8,ear monitoring er jonne realme 8 valo,1,0.0
4619,Mi Note 10,redmi note 10 6/128 ki International ?,1,0.0
4039,Realme 8,realme 8 nisi onk comfortable use krte,1,0.0
5203,Galaxy A52,keu galaxy a52 use krsen,1,1.0
1367,Pixel 4,valo valo mp4 r np3 ase Pixel 4 e?1,0,
817,OnePlus 8,baje ekta phone oneplus 8,0,1.0
3267,Realme X2,amar realme x2 er user procedure lagto,1,1.0
4781,Mi Note 10,xiaomi note 10 mate oppo etar price moto,1,1.0
4912,Mi Note,vai redmi note 8 avid note chai ki vibe odar korbo play call mate 0181488614,1,1.0
3205,Vivo V15,Vai vivo v15pro price play,1,1.0
3116,Realme 8,realme 8 er 60 hz display khubi khrap,0,1.0
1805,Redmi 9,redmi 9 er kisu valo valo multimedia bolen,1,0.0
923,Aurora,Uradhura offer chai kichu phab warp aurora,1,1.0
1046,OnePlus 8,oneplus 8 oppo 8/128 price ?,1,1.0
4167,Redmi 9,redmi 9 phone ta one kvalo lagse,1,1.0
859,Redmi 9,redmi 9 ekdom faltumaner ekta phone,0,1.0
4718,Redmi 9,google phone app e kno record button nai redmi 9 er,0,0.0
2670,Mi Note 10,redmi note 10 oppo 108 Mp camera variant ta ki available 8/128,1,1.0
631,Redmi 9,Distance Sensor ase redmi 9 e,1,0.0
4222,POCO X3,poco x3 faltu phone?0,1,
4202,Redmi 9,ha redmi 9 er camer aonk valo,1,1.0
375,Poco x3,poco x3 nen vai best?1,1,
427,Realme 8,keu janle bolen ektu realme 8 er processor kmn,1,1.0
152,Realme 8,karo realme 8 lagle inbox koren,1,0.0
2515,Realme 8,amar kase black tai beshi valo lagse realme 8,1,0.0
2885,POCO F3,poco f3 price . ?,1,1.0
1585,Mi Note,Vhai a redmi note 8 moto,1,1.0
4943,iPhone 12,i am happy with iphone 12 camera,1,1.0
4797,Realme 5i,ekhn kom damer moddhe realme 5i sobcheye valo,1,1.0
751,Realme X2,realme x2 out of stock kn,1,1.0
1459,iPhone 12,don't buy iphone 12,0,0.0
972,Pixel 4,game khelar jonne Pixel 4 valoi,1,0.0
4731,iPhone 11,1000 nits brightness iphone 11 er etai nea best option,1,0.0
2619,Galaxy A52,galaxy a52 kn lagbe iphone nao,1,1.0
822,Pixel 4,ami Pixel 4 kinbo 4g support kore kina janan,1,1.0
759,Realme X2,realme x2 ocean green kbe avalable hbe,1,1.0
4883,Galaxy S20 FE,Samsung galaxy S20 fe 4g snapdragon varrient ta ki available vibe ? find hole price ?,1,0.0
2205,Desire,She maven zero knowledge about smartphones without desire,1,0.0
1979,POCO X3,"poco X3 oppo international global hobena , ,",1,0.0
2232,Galaxy A52,galaxy a52 er display valo,1,1.0
1449,OnePlus 8,game er time e onek proble mkore oneplus 8,0,0.0
873,Redmi 9,redmi 9 er camera details bolen,1,1.0
1350,Mi Note 10 Lite,Samsung redmi note 10 lite er offer ki new,1,1.0
4790,Realme 5i,ami pubg khelar jonne realme 5i kinsi,1,0.0
4402,OnePlus 8,oneplus 8 T 48k hobe,1,0.0
1228,Realme 8,re vai reply den na ken realme 8 kinbo,1,1.0
577,Poco x3,poco x3 er box e onek kisu dey,1,1.0
1413,OnePlus 8,Vai grand new oneplus 8 oppo ( 12/256 ) patuakhali mate shunderban curiyar shoho moto tk porbe ...,1,0.0
4919,Redmi 9,potrait o valo ase redmi 9 er,1,1.0
5048,OnePlus 8,oneplus 8 e 4K/30fps video recording ase?1,1,
3736,POCO M2,poco m2 oppo mate ?,1,1.0
2692,Redmi 9,jara 4g use kren redmi 9 nen,1,0.0
258,Realme 8,smule user hoile realme 8 nen,1,1.0
236,Redmi 9,redmi 9 die valo game kheal jay ki?,1,0.0
5001,iPhone 12,iphone 12 128 er daam 30k honor asha e boshe achi ...,1,1.0
744,Redmi 9,selfeie te Portrait mode ase ki redmi 9 e,1,1.0
484,Realme 5i,USB Type-C Cable dey realme 5i er sathe?1,0,
4008,Poco x3,vai poco x3 kinen,1,1.0
4512,iPhone 12,ekdom perfect sixe iphone 12,1,1.0
85,Redmi 9,redmi 9 bad phone,0,0.0
4382,Realme 8,keu amake ekta realme 8 gift den,1,1.0
4153,iPhone 12,iPhone 12 felt indeed compact and light,1,0.0
2645,OnePlus 8,ekta valo maner phone hol oneplus 8,1,0.0
3050,Realme X2,realme x2 er ki ki color availabel ase,1,1.0
4136,Poco x3,poco x3 slim r smooth,1,1.0
3223,Poco x3,poco x3 er design onek cool,1,1.0
416,Poco x3,vai comfortable er sathe use korte cahile poco x3 nen,1,1.0
3860,Realme 8,phone kinbo realme 8 kinbo,1,1.0
4524,Palm,Vai raider mate ki palm kombena ?,1,1.0
2527,Redmi 9,aac ase redmi 9 e,1,0.0
809,Vivo X60,Do you maven vivo x60 oppo plus available ? ? ? ?,1,0.0
2931,iPhone 12,The three cameras on the iPhone 12 are consistently good in taking photos,1,1.0
3889,Mi Note 10,Plz play redmi note 10 oppo mate price,1,1.0
932,Realme 8,AI Beauty feature ase realme 8 e,1,1.0
1481,Poco x3,poco x3 price?,1,1.0
4663,OnePlus 8,keu ektu boalr oneplus 8 e kon lens ase selfie tular jonne,1,1.0
2045,Redmi 9,radio chara vallgeana tai redmi 9 nisi,1,1.0
739,Realme 8,sbar review dekhe realme 8 kine fellam besh valo,1,0.0
4452,Realme 8,game khelar jonne perfect graphics realme 8 er,1,0.0
2704,Realme 8,Neon Portrait kora jay realme 8 er camera die,1,0.0
3608,redmi note 10,redmi note 10 oppo mate cn hobe ?,1,1.0
4226,Redmi 9,carbon grey colortar jonnei redmi 9 nisi,1,0.0
4205,iPhone 12,iphone 12 oppo earphone home delivery hobe sreepur gazipur,1,0.0
614,Redmi 9,Palm shutter ase redmi 9 er selfei cameray,1,0.0
3879,POCO M2,poco M2 oppo ta ki available,1,0.0
3322,Galaxy A52,carbon grey colortar jonnei galaxy a52 nisi,1,1.0
4031,Mi Note 10,xiaomi redmi redmi note 10 oppo 8/128 price please .,1,0.0
4769,Mate 30,mate 30 oppo 5g,1,0.0
1883,Pixel 4,valo ekta battery backup cahile Pixel 4 nen,1,0.0
3202,Redmi 9,redmi 9 er chipset valo laggse,1,1.0
1977,OnePlus 8,Acceleration sensor ase oneplus 8 e,1,0.0
3959,Realme 8,na realme 8 heavy na,1,0.0
1869,Realme 5i,realme 5i er USB Type-C port ta valoi,1,1.0
313,Pixel 4,use kore shanti pacchi Pixel 4,1,1.0
3735,Redmi Y3,Vaiya xiaomi redmi redmi Y3 ki available apnnader kasee .. ? ? ?,1,0.0
4693,Realme 5i,gps navigation ase realme 5i e,1,0.0
